Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6,6,6,6,6,7,7,7,9,9,9,9,
Reserves,4,4,5,12,16,25,125,146,185,214,260,316,
Borrowings,8,8,9,6,6,4,2,3,2,1,0,3,
  └─ Long term Borrowings,2.39,2.67,2.94,2.30,2.14,1.46,1.02,0.84,0.91,0.79,0.31,3.11,
  └─ Short term Borrowings,5.11,5.07,5.75,3.49,4.05,2.06,0.99,1.69,1.12,0.06,0.00,0.00,
  └─ Other Borrowings,0.00,-0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,7,6,6,6,8,9,59,37,19,24,27,51,
  └─ Non controlling int,-0.10,-0.08,0.04,0.15,0.25,2.14,16.22,19.05,2.65,2.42,2.58,7.26,
  └─ Trade Payables,5.96,4.67,4.28,3.48,3.91,3.39,2.95,3.54,3.37,3.95,1.97,6.92,
  └─ Other liability items,1.19,1.35,1.43,2.59,3.48,3.68,40.30,13.95,12.75,17.84,22.44,36.33,
Total Liabilities,25,24,26,30,36,45,194,192,214,248,296,378,
Fixed Assets,4,3,3,4,4,4,5,7,8,7,7,28,
  └─ Land,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.37,0.37,0.37,,
  └─ Building,0.42,0.42,0.43,0.43,0.58,0.59,0.80,0.97,1.08,1.17,1.17,,
  └─ Plant Machinery,0.84,0.84,0.97,0.97,0.97,0.97,1.08,1.03,1.93,1.94,2.02,,
  └─ Equipments,2.74,2.74,2.83,3.67,4.31,4.67,6.04,7.92,8.33,8.44,9.00,,
  └─ Computers,0.15,0.15,0.15,0.18,0.19,0.25,0.24,0.32,0.43,0.46,0.49,,
  └─ Furniture n fittings,0.22,0.23,0.29,0.30,0.30,0.32,0.38,0.55,0.69,0.80,0.90,,
  └─ Vehicles,0.49,0.60,0.67,0.67,0.67,0.67,0.67,0.67,0.87,0.50,0.50,,
  └─ Intangible Assets,0.00,0.00,0.75,0.75,0.75,0.75,0.75,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.80,0.79,0.08,0.09,0.09,0.08,0.09,0.07,0.38,0.43,0.56,,
  └─ Gross Block,6.12,6.23,6.63,7.52,8.32,8.76,10.51,11.99,14.08,14.11,15.01,,
  └─ Accumulated Depreciation,2.54,2.76,3.35,3.77,4.35,4.89,5.51,5.38,6.29,6.71,7.79,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,0,0,0,0,0,1,59,93,92,117,156,158,
Other Assets,21,21,22,26,32,40,130,93,114,123,132,193,
  └─ Inventories,4,3,4,4,5,4,5,7,8,8,9,18,
  └─ Trade receivables,14,13,14,16,18,20,35,30,34,36,37,50,
    └─ Receivables over 6m,4.83,4.65,0.00,11.95,18.48,4.35,4.29,4.04,3.83,1.88,3.03,,4.57
    └─ Receivables under 6m,8.74,8.79,14.23,4.53,0.00,15.58,30.50,25.94,30.11,34.36,33.49,,8.22
  └─ Cash Equivalents,0,0,0,2,3,9,35,29,59,62,69,101,
  └─ Loans n Advances,0,0,0,4,4,2,38,10,0,0,0,0,
  └─ Other asset items,3,3,4,1,1,4,16,16,13,17,18,24,
Total Assets,25,24,26,30,36,45,194,192,214,248,296,378,
