Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,141,141,141,141,141,141,141,145,145,145,145,145,
Reserves,1725,1714,173,938,774,529,321,522,709,760,805,1378,
Borrowings,2621,2852,2979,2124,2575,2755,2076,2036,1505,1489,1559,1697,
  └─ Long term Borrowings,1546,1637,1709,779,1568,1894,1763,886,1448,1433,107,266,
  └─ Short term Borrowings,842,940,989,1051,860,785,312,1151,56,56,1452,1431,
  └─ Preference Capital,6,6,0,4,3,4,4,6,6,6,6,0,
  └─ Other Borrowings,227,270,281,290,144,73,-4,-6,-6,-6,-6,,
Other Liabilities,1376,1386,1181,1243,975,1034,699,822,819,636,1033,858,
  └─ Non controlling int,110,112,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,881,854,867,983,762,762,428,508,536,440,595,562,
  └─ Advance from Customers,30,40,59,85,34,109,21,24,136,59,167,,
  └─ Other liability items,354,380,256,175,180,163,250,289,147,138,271,296,
Total Liabilities,5863,6093,4474,4447,4465,4460,3237,3524,3178,3030,3542,4077,
Fixed Assets,2461,2429,693,562,505,516,447,484,488,452,539,632,
  └─ Land,1721.11,1721.11,14.44,16.38,9.17,34.54,27.91,91.01,55.63,55.63,114.00,,
  └─ Building,195.49,195.69,196.12,199.35,200.06,200.10,186.65,186.50,181.09,193.79,199.06,,
  └─ Plant Machinery,1473.00,1515.26,1529.86,1230.48,1231.65,1289.36,1292.42,1276.25,1346.49,1350.34,1421.48,,
  └─ Furniture n fittings,12.53,11.95,9.56,7.72,7.83,5.30,5.41,4.85,5.46,5.43,5.74,,
  └─ Railway sidings,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,,
  └─ Vehicles,4.63,4.47,3.89,5.03,4.86,5.04,5.31,1.73,1.45,1.41,1.41,,
  └─ Intangible Assets,0.00,0.00,0.16,0.15,0.15,0.00,0.15,14.40,44.40,41.62,41.62,5.60,
  └─ Other fixed assets,1.55,2.75,1.64,1.64,1.64,1.64,9.09,15.35,39.65,15.35,17.57,,
  └─ Gross Block,3422.13,3465.05,1769.49,1474.57,1469.18,1549.80,1540.76,1603.91,1687.99,1677.39,1814.70,,
  └─ Accumulated Depreciation,961.44,1036.20,1076.78,912.43,963.87,1034.24,1094.02,1120.05,1199.50,1225.33,1275.31,,
CWIP,38,31,39,23,23,30,26,32,30,34,140,93,
Investments,38,36,133,1268,1287,1214,528,128,159,10,29,40,
Other Assets,3326,3597,3609,2594,2650,2700,2236,2880,2501,2534,2833,3312,
  └─ Inventories,1459,1497,1343,1105,1254,1367,1111,1461,1549,1590,2008,2402,
  └─ Trade receivables,1010,1164,1021,294,455,418,517,492,463,533,427,423,
    └─ Receivables over 6m,349,490,0,0,0,0,0,0,44,61,53,,440
    └─ Receivables under 6m,661,674,1083,349,512,490,542,533,471,526,431,,493
    └─ Prov for Doubtful,0,0,-62,-55,-57,-72,-25,-41,-52,-54,-57,,0
  └─ Cash Equivalents,90,96,69,67,69,78,46,210,42,53,26,20,
  └─ Loans n Advances,-28,-28,261,367,398,451,291,207,121,96,116,45,
  └─ Other asset items,795,869,915,761,475,385,271,510,326,261,257,422,
Total Assets,5863,6093,4474,4447,4465,4460,3237,3524,3178,3030,3542,4077,
