Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,0.50,0.50,4,6,6,6,6,11,11,11,11,11,
Reserves,8,10,12,20,24,28,27,22,30,44,57,98,
Borrowings,8,8,8,9,11,11,11,10,7,15,20,31,
  └─ Long term Borrowings,,2.54,2.22,1.19,3.89,1.69,1.33,0.74,3.65,4.04,6.56,10.69,
  └─ Short term Borrowings,,4.09,4.49,7.27,6.66,8.46,9.63,8.79,3.55,8.79,11.80,18.42,
  └─ Lease Liabilities,,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.09,1.74,1.62,1.50,
  └─ Other Borrowings,7.76,0.97,1.15,0.83,0.58,0.66,0.01,0.00,0.01,0.01,0.00,,
Other Liabilities,10,12,19,19,15,14,18,24,19,25,34,49,
  └─ Non controlling int,0.01,0.03,0.05,0.20,0.18,0.25,0.20,-0.01,0.06,2.83,0.14,-0.04,
  └─ Trade Payables,7.58,9.99,17.01,16.87,11.63,9.32,13.35,17.72,12.35,10.26,19.19,26.14,
  └─ Advance from Customers,0.52,0.50,0.02,0.00,0.01,0.08,0.04,0.01,0.01,0.12,0.09,,
  └─ Other liability items,2.03,1.96,2.31,1.90,3.36,4.33,4.53,6.35,6.47,12.08,14.08,22.85,
Total Liabilities,27,31,43,54,56,58,62,66,68,95,122,189,
Fixed Assets,4,4,9,9,14,12,10,10,14,22,23,27,
  └─ Land,0.00,0.00,0.00,0.00,2.66,2.66,2.66,2.66,2.66,2.66,2.66,,
  └─ Building,3.60,4.47,4.53,4.75,5.37,5.39,5.39,5.42,5.51,7.09,7.21,,
  └─ Plant Machinery,0.00,0.00,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.98,0.98,,
  └─ Equipments,0.10,0.49,0.67,0.84,1.76,0.97,1.00,1.05,1.15,1.27,1.28,,
  └─ Computers,0.17,1.17,1.41,1.81,2.21,4.44,4.94,5.74,6.24,9.09,12.71,,
  └─ Furniture n fittings,0.24,0.59,1.04,1.38,3.48,1.44,1.43,1.44,1.49,2.64,2.63,,
  └─ Vehicles,0.31,0.85,1.62,1.45,1.84,2.08,2.08,2.08,2.47,3.25,3.33,,
  └─ Intangible Assets,0.00,0.01,4.01,4.00,4.01,4.01,4.01,4.01,8.49,6.29,6.29,15.28,
  └─ Other fixed assets,-0.01,0.00,0.00,0.02,-0.01,-0.01,0.14,0.39,0.38,1.98,1.69,,
  └─ Gross Block,4.41,7.58,13.32,14.33,21.36,21.02,21.69,22.83,28.43,35.25,38.78,,
  └─ Accumulated Depreciation,0.00,3.43,4.18,5.73,7.43,9.14,11.20,12.97,14.18,13.27,15.88,,
CWIP,0,0,0,0,0,0,0,1,1,3,4,0,
Investments,0,0,0,0,0,5,4,3,3,3,4,48,
Other Assets,22,27,34,45,42,41,47,53,49,67,92,114,
  └─ Inventories,1,3,5,7,6,6,9,5,5,6,7,6,
  └─ Trade receivables,14,16,20,26,20,22,22,31,35,51,75,91,
    └─ Receivables over 6m,3,3,4,4,2,4,0,4,5,7,10,,2
    └─ Receivables under 6m,11,14,16,22,18,18,22,28,30,45,65,,20
    └─ Prov for Doubtful,0,-1,0,0,-0,-0,-1,-0,0,0,0,,0
  └─ Cash Equivalents,3,4,5,7,8,6,11,11,5,6,2,6,
  └─ Loans n Advances,0,0,0,0,0,0,2,3,0,1,1,6,
  └─ Other asset items,3,3,4,5,9,7,5,4,4,2,7,5,
Total Assets,27,31,43,54,56,58,62,66,68,95,122,189,
