Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24,24,24,25,26,26,29,29,29,29,29,29,
Reserves,110,117,166,167,176,187,197,214,158,168,187,201,
Borrowings,54,59,67,60,51,50,28,38,30,56,64,55,
  └─ Long term Borrowings,8.11,10.57,14.71,14.52,10.15,6.87,5.91,17.47,13.46,29.90,29.32,16.77,
  └─ Short term Borrowings,43.85,46.46,48.74,41.74,38.53,40.90,21.81,7.23,4.52,13.89,23.63,29.24,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,12.15,12.45,10.72,8.50,
  └─ Other Borrowings,2.03,2.15,3.12,3.81,2.79,2.17,-0.01,0.00,-0.01,0.00,-0.01,,
Other Liabilities,53,58,81,80,91,80,82,83,90,94,81,89,
  └─ Non controlling int,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,-0.08,-1.31,-1.54,
  └─ Trade Payables,39.73,42.50,48.53,49.66,59.20,46.79,43.30,45.92,47.83,48.94,35.26,47.40,
  └─ Advance from Customers,5.32,2.82,6.47,5.45,4.81,4.07,4.69,2.81,6.18,4.46,13.64,,
  └─ Other liability items,8.43,13.00,26.11,24.59,27.37,29.14,33.57,34.09,35.92,40.61,33.56,42.73,
Total Liabilities,241,259,338,332,345,343,336,364,307,347,361,374,
Fixed Assets,45,43,110,109,113,114,111,143,139,167,142,139,
  └─ Land,1.99,1.99,64.47,64.47,64.47,64.47,64.47,78.19,78.19,89.39,89.40,,
  └─ Building,11.67,11.67,10.56,11.15,12.01,12.28,12.53,15.64,15.64,24.82,23.46,,
  └─ Plant Machinery,50.83,53.38,35.22,38.38,46.42,52.17,53.61,76.00,82.37,97.42,81.85,,
  └─ Equipments,0.95,1.02,0.50,0.75,0.86,1.00,1.16,1.53,1.74,2.05,2.56,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,,
  └─ Furniture n fittings,1.31,1.32,0.78,0.83,1.00,1.03,1.04,1.05,1.13,2.47,2.81,,
  └─ Vehicles,3.30,3.31,3.40,3.70,3.94,4.80,5.59,5.72,5.58,6.37,6.60,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.11,
  └─ Other fixed assets,0.38,0.38,0.58,0.58,0.65,0.71,0.69,0.71,0.70,0.70,0.76,,
  └─ Gross Block,70.43,73.07,115.51,119.86,129.35,136.46,139.09,178.84,185.35,223.29,207.52,,
  └─ Accumulated Depreciation,25.34,30.39,5.88,10.87,15.91,22.04,28.07,36.06,46.41,56.33,65.32,,
CWIP,0,1,1,4,0,0,0,0,0,0,1,0,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,196,215,227,219,232,228,225,221,168,180,218,234,
  └─ Inventories,69,74,82,69,64,73,56,64,71,70,55,75,
  └─ Trade receivables,87,96,46,41,62,44,44,45,56,66,80,91,
    └─ Receivables over 6m,62.06,65.17,0.00,0.00,0.00,0.00,0.00,3.77,3.39,16.19,38.69,,5.43
    └─ Receivables under 6m,25.50,31.21,46.97,41.12,62.36,44.95,44.84,42.32,54.18,49.30,41.28,,49.85
    └─ Prov for Doubtful,-0.20,-0.40,-0.62,-0.40,-0.80,-0.74,-0.57,-1.24,-1.43,0.00,0.00,,-0.38
  └─ Cash Equivalents,10,11,10,11,8,9,9,10,9,11,31,11,
  └─ Loans n Advances,2,2,1,10,6,8,21,7,7,9,9,3,
  └─ Other asset items,28,31,88,88,92,94,95,95,25,24,44,54,
Total Assets,241,259,338,332,345,343,336,364,307,347,361,374,
