Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,61,70,70,70,71,64,64,58,53,54,54,54,
Reserves,270,559,592,653,719,580,687,570,367,383,387,382,
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.11,
Other Liabilities,97,88,72,57,63,52,75,88,74,76,83,110,
  └─ Trade Payables,37,51,41,33,39,39,50,50,49,40,35,41,
  └─ Advance from Customers,0,0,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,59,37,31,24,24,14,25,39,25,36,49,69,
Total Liabilities,428,717,734,781,853,697,827,716,493,513,525,547,
Fixed Assets,111,142,185,173,165,158,146,137,124,117,119,122,
  └─ Land,0.88,0.88,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,0.88,,
  └─ Building,85.19,114.59,151.66,151.66,163.11,162.51,159.67,126.45,124.17,109.49,105.15,,
  └─ Equipments,8.61,14.69,17.82,17.86,18.16,17.62,17.48,17.27,16.49,16.43,17.85,,
  └─ Computers,37.80,47.37,71.15,85.31,86.95,94.23,102.49,103.35,105.09,100.60,107.50,,
  └─ Furniture n fittings,17.07,26.26,32.09,32.96,32.60,32.95,32.90,29.96,29.90,31.14,35.32,,
  └─ Vehicles,1.78,1.84,1.77,1.55,1.51,1.09,1.05,1.05,1.05,1.05,0.93,,
  └─ Intangible Assets,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,1.25,
  └─ Other fixed assets,0.01,0.01,-0.02,-0.01,-0.01,0.00,0.00,32.43,32.43,46.63,53.16,,
  └─ Gross Block,151.34,205.64,277.17,292.03,305.02,311.10,316.29,313.17,311.79,308.00,320.79,,
  └─ Accumulated Depreciation,40.29,63.91,92.41,118.98,140.30,152.61,170.54,176.14,187.34,191.28,201.58,,
CWIP,74,55,14,14,11,3,2,0,0,3,0,0,
Investments,130,115,182,306,390,310,416,318,198,190,179,213,
Other Assets,113,405,353,287,288,225,263,261,171,203,226,212,
  └─ Inventories,8,7,8,6,5,6,3,5,4,3,2,3,
  └─ Trade receivables,65,92,97,103,125,113,151,172,123,132,167,138,
    └─ Receivables over 6m,28,114,0,0,0,0,0,42,68,51,93,,16
    └─ Receivables under 6m,59,0,119,128,151,145,151,162,91,125,121,,74
    └─ Prov for Doubtful,-21,-21,-22,-25,-26,-32,0,-32,-37,-44,-48,,-21
  └─ Cash Equivalents,13,269,209,163,135,80,84,63,12,38,21,13,
  └─ Loans n Advances,4,2,3,2,4,2,7,3,6,6,8,1,
  └─ Other asset items,24,35,36,13,18,23,18,18,26,24,29,58,
Total Assets,428,717,734,781,853,697,827,716,493,513,525,547,
