Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,31,31,31,31,31,31,31,31,31,31,31,31,
Reserves,469,520,503,492,469,466,450,452,481,479,437,426,
Borrowings,242,239,301,341,354,414,459,471,420,422,425,658,
  └─ Long term Borrowings,218,222,274,332,333,367,407,431,388,386,378,623,
  └─ Short term Borrowings,0,0,0,0,0,15,52,40,33,36,44,32,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,3,3,
  └─ Preference Capital,0,0,0,34,34,0,0,0,0,0,0,0,
  └─ Other Borrowings,24,18,27,-25,-13,32,-0,0,0,-0,0,,
Other Liabilities,292,376,422,454,579,700,684,689,657,625,578,304,
  └─ Non controlling int,191,303,340,343,328,325,299,304,320,325,312,32,
  └─ Trade Payables,19,15,17,23,22,66,12,21,23,19,18,19,
  └─ Advance from Customers,10,3,12,15,142,216,263,289,252,223,191,,
  └─ Other liability items,72,55,52,73,88,93,110,75,61,58,57,253,
Total Liabilities,1034,1166,1257,1317,1432,1611,1624,1641,1589,1556,1471,1418,
Fixed Assets,529,494,453,718,779,737,707,681,662,641,632,629,
  └─ Land,266,244,0,0,0,0,0,0,0,0,0,,
  └─ Building,2,2,0,6,6,6,6,6,6,6,13,,
  └─ Plant Machinery,57,57,19,0,0,0,0,0,0,0,0,,
  └─ Equipments,0,0,0,0,0,0,0,0,0,0,1,,
  └─ Computers,1,1,0,0,1,1,1,1,1,1,1,,
  └─ Furniture n fittings,6,6,1,3,3,3,4,4,4,4,7,,
  └─ Vehicles,5,4,2,3,3,3,3,2,4,4,4,,
  └─ Intangible Assets,110,110,91,91,91,91,91,91,91,91,91,91,
  └─ Other fixed assets,189,189,351,653,747,738,738,738,741,744,745,,
  └─ Gross Block,636,613,465,757,852,843,842,842,847,850,863,,
  └─ Accumulated Depreciation,107,119,12,38,72,106,135,162,185,209,230,,
CWIP,96,193,253,110,25,36,37,37,37,36,27,0,
Investments,20,72,73,64,76,66,19,70,45,27,31,17,
Other Assets,390,408,478,425,552,772,861,853,846,852,781,772,
  └─ Inventories,156,177,190,146,275,403,450,471,449,407,384,402,
  └─ Trade receivables,72,89,84,65,35,19,22,29,13,13,12,16,
    └─ Receivables over 6m,34.16,32.12,0.00,0.00,0.00,0.00,6.85,0.00,0.00,9.54,6.55,,4.67
    └─ Receivables under 6m,38.31,57.00,88.28,69.53,36.98,20.45,17.34,32.75,16.41,7.15,9.22,,59.77
    └─ Prov for Doubtful,0.00,0.00,-4.42,-4.42,-2.39,-1.03,-1.93,-3.46,-3.11,-3.59,-3.32,,0.00
  └─ Cash Equivalents,14,21,22,5,4,17,50,52,70,106,108,77,
  └─ Loans n Advances,0,0,3,0,6,80,92,102,14,38,20,149,
  └─ Other asset items,147,121,180,208,232,252,247,199,299,288,256,127,
Total Assets,1034,1166,1257,1317,1432,1611,1624,1641,1589,1556,1471,1418,
