Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9,9,9,12,12,12,12
Reserves,16,25,26,56,58,87,108
Borrowings,4,6,51,35,24,0,0
  └─ Long term Borrowings,3.21,4.17,41.93,24.40,18.50,0.00,0.00
  └─ Short term Borrowings,0.00,1.49,9.12,10.39,5.21,0.00,0.00
  └─ Lease Liabilities,0.00,0.01,0.00,0.00,0.00,0.00,0.00
  └─ Preference Capital,3.21,1.72,1.72,0.00,0.00,0.00,0.00
  └─ Other Borrowings,-1.93,-1.74,-1.72,0.00,0.00,0.00,
Other Liabilities,4,8,14,15,13,22,34
  └─ Trade Payables,2.39,3.15,3.11,4.01,4.44,11.92,18.17
  └─ Other liability items,1.98,5.33,10.64,11.15,8.37,10.53,15.64
Total Liabilities,34,48,100,118,106,122,154
Fixed Assets,10,9,14,90,86,80,77
  └─ Land,0.33,0.33,0.32,0.32,0.32,0.32,
  └─ Building,0.59,0.59,0.59,1.13,1.22,1.22,
  └─ Plant Machinery,10.77,11.48,17.89,99.72,104.33,106.88,
  └─ Equipments,0.16,0.18,0.21,0.27,0.32,0.40,
  └─ Furniture n fittings,0.10,0.10,0.10,0.11,0.11,0.14,
  └─ Vehicles,0.00,0.00,0.00,0.07,0.07,0.00,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Other fixed assets,0.00,0.01,0.00,0.01,0.48,0.48,
  └─ Gross Block,11.95,12.69,19.11,101.63,106.85,109.44,
  └─ Accumulated Depreciation,2.45,3.40,4.69,11.36,20.40,29.41,
CWIP,0,7,66,1,1,0,3
Investments,15,20,0,0,1,20,37
Other Assets,10,12,19,27,19,21,38
  └─ Inventories,0.93,1.38,2.56,3.44,3.48,5.73,12.12
  └─ Trade receivables,7.14,4.82,1.34,4.21,5.44,9.95,19.56
  └─ Cash Equivalents,0.52,0.54,0.13,2.86,0.88,3.41,2.11
  └─ Loans n Advances,0.26,0.09,0.03,0.87,0.00,0.00,1.18
  └─ Other asset items,1.16,5.37,14.73,15.42,8.75,2.36,2.85
Total Assets,34,48,100,118,106,122,154
