Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,35,36,36,36,37,37,37,37,37,37,37,37,
Reserves,587,620,674,690,708,683,765,879,1041,1238,1345,1272,
Borrowings,17,16,4,6,0,0,18,21,42,169,195,173,
  └─ Long term Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Short term Borrowings,17,16,4,6,0,0,0,0,0,0,0,0,
  └─ Lease Liabilities,0,0,0,0,0,0,18,21,42,169,195,173,
  └─ Other Borrowings,0,0,0,0,0,0,0,0,-0,0,0,,
Other Liabilities,504,485,473,401,502,442,774,1281,1499,1450,1581,1574,
  └─ Non controlling int,15,0,0,1,1,1,1,0,0,0,0,0,
  └─ Trade Payables,177,207,213,176,235,187,342,425,505,497,482,586,
  └─ Advance from Customers,197,177,180,144,174,164,301,680,683,578,866,,
  └─ Other liability items,115,101,79,80,92,90,131,177,310,376,232,987,
Total Liabilities,1144,1157,1187,1133,1247,1162,1594,2218,2619,2894,3157,3056,
Fixed Assets,302,272,270,297,290,294,284,286,317,474,567,561,
  └─ Land,37,24,24,38,38,63,63,63,63,63,63,,
  └─ Building,144,144,145,145,150,157,154,156,170,302,314,,
  └─ Plant Machinery,113,118,123,158,162,167,176,187,210,286,358,,
  └─ Computers,26,27,27,28,30,30,31,44,49,52,58,,
  └─ Furniture n fittings,24,24,24,24,26,26,26,26,34,35,38,,
  └─ Vehicles,5,5,4,5,6,6,6,5,11,17,25,,
  └─ Intangible Assets,97,91,91,91,92,92,92,92,92,72,72,112,
  └─ Other fixed assets,8,10,23,24,24,25,27,25,29,17,76,,
  └─ Gross Block,454,443,463,513,528,566,574,599,657,843,1003,,
  └─ Accumulated Depreciation,152,171,193,216,238,273,290,313,340,368,436,,
CWIP,1,1,31,4,2,2,1,2,7,43,18,6,
Investments,158,145,134,201,211,164,335,463,543,497,428,418,
Other Assets,682,738,752,631,744,702,975,1467,1752,1880,2144,2072,
  └─ Inventories,227,101,105,81,126,111,129,345,334,221,253,266,
  └─ Trade receivables,280,367,295,262,305,330,453,512,795,643,556,559,
    └─ Receivables over 6m,71,0,0,0,0,0,0,0,167,173,191,,75
    └─ Receivables under 6m,257,427,359,337,390,427,550,557,684,537,458,,271
    └─ Prov for Doubtful,-47,-59,-64,-75,-85,-97,-96,-45,-56,-67,-93,,-26
  └─ Cash Equivalents,100,82,74,80,88,49,132,155,145,213,181,204,
  └─ Loans n Advances,19,20,22,25,30,36,60,82,90,66,104,42,
  └─ Other asset items,56,169,257,183,194,176,200,372,389,737,1050,1001,
Total Assets,1144,1157,1187,1133,1247,1162,1594,2218,2619,2894,3157,3056,
