Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Equity Capital,6.68,6.68,6.68,6.68
Reserves,0.04,0.06,0.11,0.12
Borrowings,0.00,0.00,0.00,0.00
Other Liabilities,3.21,4.84,0.58,0.00
  └─ Trade Payables,3.21,4.85,0.57,0.00
  └─ Other liability items,0.00,-0.01,0.01,0.00
Total Liabilities,9.93,11.58,7.37,6.80
Fixed Assets,0.00,0.00,0.00,0.00
  └─ Computers,0.01,0.01,0.01,0.01
  └─ Gross Block,0.01,0.01,0.01,0.01
  └─ Accumulated Depreciation,0.01,0.01,0.01,0.01
CWIP,0.00,0.00,0.00,0.00
Investments,0.35,1.75,2.41,1.82
Other Assets,9.58,9.83,4.96,4.98
  └─ Trade receivables,3.15,3.52,0.33,0.02
  └─ Cash Equivalents,0.97,0.69,0.48,0.75
  └─ Loans n Advances,0.00,0.00,4.02,4.12
  └─ Other asset items,5.46,5.62,0.13,0.09
Total Assets,9.93,11.58,7.37,6.80
