Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,22,22,22,22,22,22,22,22,22,22,22,22,
Reserves,61,52,89,87,87,93,95,86,91,98,103,103,
Borrowings,90,86,101,105,103,105,115,78,61,49,33,29,
  └─ Long term Borrowings,32.49,29.54,52.04,52.62,52.77,68.33,77.14,44.27,27.49,17.90,10.91,6.25,
  └─ Short term Borrowings,38.37,41.31,39.46,47.28,45.89,31.47,37.60,33.70,33.95,30.81,22.12,23.13,
  └─ Other Borrowings,19.32,15.18,9.09,5.07,4.28,5.58,0.00,-0.01,0.00,0.00,0.00,,
Other Liabilities,49,52,64,55,59,57,59,44,59,65,61,55,
  └─ Trade Payables,19.49,21.14,33.36,27.38,24.84,24.25,19.07,14.20,21.42,20.72,17.01,23.04,
  └─ Advance from Customers,4.72,6.53,3.53,1.61,1.92,2.08,1.39,1.42,1.59,1.24,0.96,,
  └─ Other liability items,24.73,24.33,26.91,26.37,32.58,31.02,38.61,28.83,35.75,43.42,42.66,32.20,
Total Liabilities,222,212,276,269,272,278,291,230,233,234,219,210,
Fixed Assets,125,125,196,192,190,189,186,147,140,135,132,126,
  └─ Land,0.00,65.39,128.59,130.84,132.84,135.33,137.16,79.71,79.74,81.66,83.87,,
  └─ Building,29.70,30.36,29.16,18.27,18.30,29.54,29.54,24.97,25.11,25.11,25.11,,
  └─ Estates,61.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Plant Machinery,117.17,118.66,132.61,61.41,62.18,136.74,137.55,155.55,155.77,156.31,156.44,,
  └─ Equipments,0.92,0.99,1.00,0.26,0.28,1.12,1.15,1.15,1.17,1.21,1.24,,
  └─ Computers,0.77,0.78,0.79,0.11,0.13,0.88,0.91,0.98,1.01,1.03,1.04,,
  └─ Furniture n fittings,0.87,0.88,0.88,0.19,0.30,1.03,1.07,1.21,1.23,1.22,1.26,,
  └─ Vehicles,2.15,2.23,1.71,0.54,1.59,2.90,3.05,2.94,3.03,3.15,3.23,,
  └─ Other fixed assets,0.34,0.33,0.30,0.29,0.71,0.71,0.70,0.70,0.71,0.71,0.71,,
  └─ Gross Block,213.88,219.62,295.04,211.91,216.33,308.25,311.13,267.21,267.77,270.40,272.90,,
  └─ Accumulated Depreciation,89.13,94.76,99.17,19.70,26.50,119.10,125.15,120.40,127.81,135.27,141.18,,
CWIP,1,0,1,3,5,15,23,0,0,0,-0,2,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,97,87,79,74,77,74,81,83,93,99,87,81,
  └─ Inventories,13.33,14.52,9.88,12.65,18.05,15.80,20.51,24.52,40.26,36.69,33.07,30.51,
  └─ Trade receivables,19.86,16.89,12.18,15.76,13.02,13.50,15.39,12.35,13.63,17.12,18.97,24.55,
    └─ Receivables over 6m,6.74,4.43,0.00,0.00,0.00,0.00,4.61,4.28,1.89,2.11,2.26,,0.76
    └─ Receivables under 6m,13.12,12.46,12.18,15.76,13.02,13.50,10.79,8.08,11.74,15.31,17.00,,15.81
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.30,-0.30,,0.00
  └─ Cash Equivalents,4.73,3.31,8.03,2.84,5.89,3.01,2.41,3.56,1.47,3.25,3.28,1.02,
  └─ Loans n Advances,11.31,2.19,3.99,6.88,4.26,8.12,7.93,15.85,11.83,26.65,20.03,9.00,
  └─ Other asset items,47.46,50.11,44.68,36.05,35.43,33.39,35.19,26.74,25.71,15.11,11.79,16.24,
Total Assets,222,212,276,269,272,278,291,230,233,234,219,210,
