Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,10,10,10,10,10,10,12,13,
Reserves,30,35,37,46,47,35,45,54,49,63,168,271,
Borrowings,4,0,0,5,8,8,1,2,4,6,4,25,
  └─ Long term Borrowings,0.69,0.00,0.00,0.15,1.19,0.72,0.00,0.00,0.00,0.00,0.00,24.70,
  └─ Short term Borrowings,3.47,0.00,0.00,4.96,6.58,6.88,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,0.00,0.00,0.00,0.08,0.00,0.00,0.81,2.01,3.63,6.18,3.91,,
Other Liabilities,9,4,10,15,18,18,22,42,45,42,45,66,
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,2.68,2.06,1.71,2.94,
  └─ Trade Payables,5.39,1.69,6.42,11.95,17.11,16.93,21.67,41.27,40.95,37.30,38.36,49.73,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,,
  └─ Other liability items,3.31,2.11,3.48,2.75,0.62,0.85,0.80,1.21,1.31,2.03,4.59,12.86,
Total Liabilities,53,49,57,75,83,70,79,109,107,122,228,374,
Fixed Assets,3,6,3,10,10,10,11,12,11,13,13,14,
  └─ Land,2.42,2.42,0.74,0.74,0.74,0.74,0.74,0.75,0.75,0.75,0.75,,
  └─ Building,0.00,1.18,1.18,1.18,1.36,1.37,1.37,1.37,1.37,1.38,1.20,,
  └─ Plant Machinery,1.36,1.63,1.66,1.71,1.71,1.77,1.81,1.92,2.00,2.21,1.03,,
  └─ Equipments,0.26,0.79,0.80,0.80,1.10,0.87,0.91,0.98,0.98,0.99,0.81,,
  └─ Furniture n fittings,0.33,1.90,1.91,1.91,2.45,1.98,2.00,2.01,2.03,2.03,1.71,,
  └─ Vehicles,0.19,0.19,0.19,0.57,0.57,0.54,0.54,0.54,0.73,0.98,1.09,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,
  └─ Other fixed assets,0.24,0.24,0.31,6.74,6.75,8.04,9.48,10.76,10.43,12.58,12.84,,
  └─ Gross Block,4.80,8.35,6.79,13.65,14.68,15.31,16.85,18.33,18.29,20.92,19.43,,
  └─ Accumulated Depreciation,2.08,2.64,3.47,4.12,4.71,5.03,6.21,6.83,6.90,7.87,6.67,,
CWIP,2,0,0,0,0,0,0,0,0,0,0,0,
Investments,11,7,7,7,15,3,24,35,21,30,58,157,
Other Assets,37,36,47,59,58,57,44,62,75,79,158,203,
  └─ Inventories,9,6,11,4,0,3,0,0,0,1,1,1,
  └─ Trade receivables,10,11,12,22,22,11,4,3,3,8,18,7,
    └─ Receivables over 6m,0.22,0.30,12.45,0.41,0.00,0.00,0.74,0.00,0.00,0.62,0.63,,0.38
    └─ Receivables under 6m,9.84,10.70,0.00,21.64,22.51,11.67,2.93,2.77,3.01,7.27,17.98,,4.02
    └─ Prov for Doubtful,-0.01,-0.03,-0.03,-0.05,-0.17,-0.80,-0.14,-0.13,-0.15,-0.13,-0.20,,0.00
  └─ Cash Equivalents,12,11,15,21,28,28,32,50,56,59,120,127,
  └─ Loans n Advances,0,0,0,2,2,2,0,2,3,4,6,8,
  └─ Other asset items,6,7,8,10,6,13,8,7,12,8,12,61,
Total Assets,53,49,57,75,83,70,79,109,107,122,228,374,
