Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,13.70,13.70,13.70,13.70,13.70,13.70,13.70
Reserves,20.09,20.90,21.07,21.31,21.43,27.17,30.31
Borrowings,0.50,0.56,41.64,109.06,193.54,119.94,120.10
  └─ Long term Borrowings,0,1,42,109,184,114,107
  └─ Short term Borrowings,0,0,0,0,7,3,11
  └─ Lease Liabilities,0,0,0,0,3,2,2
  └─ Other Borrowings,0,0,0,0,0,0,
Other Liabilities,0.18,0.21,22.11,75.86,116.73,41.92,30.20
  └─ Trade Payables,0.00,0.05,7.05,10.19,3.08,2.74,0.74
  └─ Advance from Customers,0.00,0.00,14.58,55.42,103.50,29.27,
  └─ Other liability items,0.18,0.16,0.48,10.25,10.15,9.91,29.46
Total Liabilities,34.47,35.37,98.52,219.93,345.40,202.73,194.31
Fixed Assets,0.02,0.02,0.14,0.31,6.14,5.16,17.68
  └─ Land,0.00,0.00,0.00,0.00,2.82,2.82,
  └─ Building,0.00,0.00,0.00,0.00,1.48,1.48,
  └─ Plant Machinery,0.00,0.01,0.13,0.29,0.56,0.56,
  └─ Equipments,0.01,0.02,0.04,0.13,0.28,0.28,
  └─ Computers,0.06,0.06,0.09,0.14,0.20,0.23,
  └─ Furniture n fittings,0.03,0.03,0.00,0.00,1.83,1.83,
  └─ Vehicles,0.01,0.00,0.01,0.01,0.01,0.01,
  └─ Other fixed assets,0.00,-0.01,-0.01,-0.01,0.00,0.00,
  └─ Gross Block,0.11,0.11,0.26,0.56,7.18,7.21,
  └─ Accumulated Depreciation,0.09,0.09,0.12,0.25,1.04,2.05,
CWIP,0.00,0.00,0.00,2.31,0.00,0.00,0.00
Investments,27.98,27.03,0.66,3.02,14.86,18.85,1.23
Other Assets,6.47,8.32,97.72,214.29,324.40,178.72,175.40
  └─ Inventories,6,4,88,211,299,174,169
  └─ Trade receivables,0,0,0,0,0,1,0
    └─ Receivables over 6m,0.15,0.15,0.15,0.14,0.14,1.29,
    └─ Receivables under 6m,0.00,0.00,0.01,0.00,0.00,0.00,
  └─ Cash Equivalents,0,0,5,1,3,2,4
  └─ Loans n Advances,0,0,4,1,1,1,0
  └─ Other asset items,0,4,1,2,21,1,2
Total Assets,34.47,35.37,98.52,219.93,345.40,202.73,194.31
