Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,107,107,107,184,184,184,184,184,184,184,184,184,
Reserves,-420,274,299,6570,5306,3666,2503,752,-973,-2940,-3427,-4227,
Borrowings,1484,1231,1137,3154,2758,1784,812,378,75,2,35,19,
  └─ Long term Borrowings,0.00,1153.54,581.33,1794.88,1239.27,560.44,268.58,73.91,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,47.95,2.84,0.00,453.22,691.42,436.96,541.30,301.67,72.50,0.08,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,1.97,2.03,2.10,2.17,34.71,18.74,
  └─ Other Borrowings,1435.93,74.90,555.59,905.80,827.55,787.04,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,1996,2327,2627,5264,6097,5975,5786,5354,5199,5463,5512,5777,
  └─ Non controlling int,0,0,-9,-18,-35,-52,-59,-61,-0,-0,-0,-0,
  └─ Trade Payables,127,230,185,670,1390,1291,1192,700,448,492,414,411,
  └─ Advance from Customers,104,0,134,326,261,239,227,215,213,194,160,,
  └─ Other liability items,1765,2098,2317,4286,4481,4497,4426,4500,4539,4777,4937,5366,
Total Liabilities,3166,3939,4170,15172,14346,11609,9285,6668,4485,2709,2304,1753,
Fixed Assets,1454,1810,2042,12185,10235,7681,6006,3018,1056,1072,1040,934,
  └─ Land,0,0,0,0,0,0,0,0,0,26,73,,
  └─ Building,0,3,3,29,29,30,28,11398,11901,12480,12829,,
  └─ Plant Machinery,155,191,205,386,413,441,416,423,425,430,435,,
  └─ Equipments,5,6,7,8,13,22,25,26,27,28,28,,
  └─ Computers,13,13,21,35,41,44,45,47,49,50,52,,
  └─ Furniture n fittings,2,2,3,11,13,17,17,17,17,17,17,,
  └─ Vehicles,36,37,37,37,38,4,4,4,4,5,6,,
  └─ Intangible Assets,57,57,15,7322,7327,5790,3878,3301,1686,7342,7342,63,
  └─ Other fixed assets,4547,5453,6350,10005,10993,11739,12370,1395,1395,1369,1371,,
  └─ Gross Block,4816,5763,6640,17834,18867,18088,16784,16611,15506,21748,22154,,
  └─ Accumulated Depreciation,3362,3953,4598,5649,8631,10406,10778,13593,14451,20677,21114,,
CWIP,497,610,580,678,767,1148,947,962,652,352,352,144,
Investments,200,232,165,150,-0,-0,-0,-0,-0,16,25,12,
Other Assets,1015,1287,1383,2159,3344,2780,2331,2689,2777,1270,887,664,
  └─ Inventories,10,13,13,38,25,22,21,10,13,11,9,23,
  └─ Trade receivables,64,72,87,146,141,87,93,80,92,66,80,65,
    └─ Receivables over 6m,17,37,18,0,0,0,19,118,132,78,118,,9
    └─ Receivables under 6m,47,45,87,179,190,167,74,72,74,83,67,,33
    └─ Prov for Doubtful,-1,-10,-18,-33,-49,-80,0,-109,-114,-95,-105,,-1
  └─ Cash Equivalents,429,339,292,563,171,146,155,182,181,171,160,146,
  └─ Loans n Advances,311,116,46,19,2,-24,-27,28,327,407,240,3,
  └─ Other asset items,202,747,945,1393,3006,2549,2088,2388,2163,615,398,426,
Total Assets,3166,3939,4170,15172,14346,11609,9285,6668,4485,2709,2304,1753,
