Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,35,87,87,108,108,108,108,108,107,107,107,108,
Reserves,133,117,164,643,672,691,727,768,820,893,885,898,
Borrowings,98,224,328,114,71,62,44,155,180,378,476,595,
  └─ Long term Borrowings,0,0,285,75,57,49,36,87,67,176,137,153,
  └─ Short term Borrowings,0,0,26,16,0,0,9,68,74,138,290,387,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,39,64,49,55,
  └─ Preference Capital,0,1,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,98,224,16,23,14,14,0,0,-0,0,0,,
Other Liabilities,85,75,99,96,89,105,118,162,173,231,241,239,
  └─ Non controlling int,2,0,-1,0,0,0,0,-0,-0,7,3,0,
  └─ Trade Payables,61,47,39,49,56,60,58,71,88,130,118,128,
  └─ Advance from Customers,0,1,1,0,2,1,5,10,8,7,6,,
  └─ Other liability items,21,28,60,47,30,44,56,81,78,87,113,110,
Total Liabilities,351,504,679,961,939,967,997,1194,1281,1609,1709,1839,
Fixed Assets,175,319,323,650,692,672,660,675,685,966,955,1064,
  └─ Land,54,94,89,113,124,126,126,93,94,228,230,,
  └─ Building,53,128,117,258,290,295,303,318,343,395,396,,
  └─ Plant Machinery,19,29,16,42,48,49,48,64,67,86,91,,
  └─ Equipments,100,138,96,200,219,224,233,278,297,392,424,,
  └─ Computers,5,6,3,4,5,6,7,10,11,23,24,,
  └─ Furniture n fittings,17,24,13,56,62,62,63,64,65,68,70,,
  └─ Vehicles,4,6,5,7,7,8,8,9,9,10,11,,
  └─ Intangible Assets,45,1,2,10,10,10,10,10,10,57,57,89,
  └─ Other fixed assets,2,2,0,1,1,2,6,13,14,26,26,,
  └─ Gross Block,300,428,341,692,766,782,804,860,910,1285,1329,,
  └─ Accumulated Depreciation,125,109,18,41,74,110,145,185,225,319,373,,
CWIP,91,82,221,47,3,6,8,6,11,15,22,0,
Investments,0,0,0,0,11,28,16,25,146,81,95,62,
Other Assets,85,102,134,264,233,260,314,488,440,547,637,712,
  └─ Inventories,6,7,8,12,13,15,23,121,185,237,324,376,
  └─ Trade receivables,22,31,34,51,81,95,95,101,106,145,175,228,
    └─ Receivables over 6m,4,11,0,0,0,0,0,0,61,63,83,,5
    └─ Receivables under 6m,19,22,36,52,83,101,101,116,61,103,112,,12
    └─ Prov for Doubtful,-1,-1,-2,-1,-2,-6,-7,-15,-15,-21,-20,,-2
  └─ Cash Equivalents,31,16,16,116,25,29,84,111,12,27,35,22,
  └─ Loans n Advances,1,5,16,3,1,4,5,5,8,7,17,12,
  └─ Other asset items,26,43,62,83,113,117,108,150,128,132,86,73,
Total Assets,351,504,679,961,939,967,997,1194,1281,1609,1709,1839,
