Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,27,28,28,28,28,28,28,28,28,28,28,28,
Reserves,1756,3601,4464,5135,5577,6042,7036,9058,9446,7820,8821,10484,
Borrowings,3800,3988,4724,4639,4449,4869,4986,3962,4608,1231,2473,594,
  └─ Long term Borrowings,2574,2487,4536,4142,3574,4043,3889,2572,3852,0,513,0,
  └─ Short term Borrowings,348,787,187,295,303,443,799,1099,496,991,1682,0,
  └─ Lease Liabilities,0,0,0,0,0,0,298,292,260,240,278,594,
  └─ Other Borrowings,878,713,0,203,572,383,0,0,0,0,0,,
Other Liabilities,2726,2575,2548,2793,3235,3729,3524,4003,5289,5279,4669,8802,
  └─ Non controlling int,-0,-0,-0,-0,-0,-0,-0,351,365,-0,-0,-0,
  └─ Trade Payables,1948,1941,1743,1870,2221,2126,2238,2289,2000,2536,2580,3744,
  └─ Advance from Customers,7,0,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,770,635,805,923,1015,1604,1287,1363,2924,2744,2090,5059,
Total Liabilities,8309,10193,11764,12595,13289,14668,15575,17052,19371,14358,15991,19908,
Fixed Assets,2015,2594,2755,3030,3670,5029,5129,5887,5422,4210,4487,6396,
  └─ Land,46,52,51,51,53,58,58,69,42,46,47,,
  └─ Building,572,725,811,896,1038,1609,1704,2165,2087,2281,2431,,
  └─ Plant Machinery,613,1227,1382,1515,1687,2103,2247,2790,2538,2528,2841,,
  └─ Equipments,499,156,167,189,238,344,363,403,447,460,485,,
  └─ Furniture n fittings,98,104,117,131,148,205,208,215,213,223,234,,
  └─ Vehicles,38,37,32,36,33,40,46,54,66,72,76,,
  └─ Intangible Assets,1568,1870,2031,2360,3117,3647,3802,4142,4571,3601,3812,2506,
  └─ Other fixed assets,61,130,178,191,214,265,304,377,395,408,440,,
  └─ Gross Block,3495,4301,4770,5368,6527,8270,8732,10213,10360,9620,10365,,
  └─ Accumulated Depreciation,1480,1707,2015,2338,2857,3241,3603,4326,4938,5409,5878,,
CWIP,477,543,708,1122,1399,1222,1382,1010,1190,662,835,428,
Investments,17,17,16,15,30,25,25,50,45,790,56,42,
Other Assets,5799,7039,8285,8429,8190,8393,9040,10105,12715,8697,10613,13042,
  └─ Inventories,1269,1568,2139,2031,2252,2136,2277,2500,2374,2513,3029,3431,
  └─ Trade receivables,2512,2493,2404,2332,2195,2409,2572,3101,3665,1858,3342,4963,
    └─ Receivables over 6m,331,2565,0,0,0,0,393,302,363,396,468,,284
    └─ Receivables under 6m,2244,0,2476,2407,2271,2505,2286,2929,3443,1593,3007,,1873
    └─ Prov for Doubtful,-63,-72,-72,-75,-76,-96,-107,-130,-141,-131,-134,,0
  └─ Cash Equivalents,776,857,1058,1235,938,1111,1139,1412,1160,1659,1705,1176,
  └─ Loans n Advances,227,288,311,381,337,347,489,400,360,234,358,68,
  └─ Other asset items,1016,1834,2373,2451,2469,2390,2562,2693,5156,2431,2179,3404,
Total Assets,8309,10193,11764,12595,13289,14668,15575,17052,19371,14358,15991,19908,
