Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3,10,10,10,10,20,51
Reserves,15,21,24,25,27,20,30
Borrowings,35,39,44,41,78,32,22
  └─ Long term Borrowings,8.21,9.61,8.19,4.88,7.56,10.06,0.02
  └─ Short term Borrowings,26.69,29.05,35.46,36.05,70.44,21.91,21.12
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.51,0.63
  └─ Other Borrowings,0.00,0.00,-0.01,0.00,-0.01,0.00,
Other Liabilities,40,26,23,24,34,17,16
  └─ Non controlling int,7.59,1.02,1.61,0.45,-0.04,0.01,0.02
  └─ Trade Payables,29.48,20.29,18.92,17.40,27.88,13.73,11.17
  └─ Advance from Customers,0.34,0.43,0.48,4.98,4.34,1.34,
  └─ Other liability items,2.38,4.21,2.14,1.35,1.74,2.22,5.03
Total Liabilities,92,96,101,100,149,90,119
Fixed Assets,6,6,7,7,6,6,3
  └─ Building,5.08,5.10,5.76,6.02,6.02,7.04,
  └─ Plant Machinery,1.75,1.79,1.85,2.18,2.29,1.99,
  └─ Equipments,0.04,0.05,0.05,0.07,0.00,0.00,
  └─ Computers,0.21,0.27,0.31,0.44,0.52,0.51,
  └─ Furniture n fittings,2.16,2.34,2.89,3.11,3.01,2.30,
  └─ Vehicles,1.17,1.22,1.18,1.19,1.19,1.18,
  └─ Intangible Assets,0.00,0.78,0.78,0.78,0.78,0.78,0.78
  └─ Other fixed assets,0.06,0.08,0.09,0.08,0.01,0.02,
  └─ Gross Block,10.47,11.63,12.91,13.87,13.82,13.82,
  └─ Accumulated Depreciation,4.45,5.15,6.03,6.92,7.39,7.80,
CWIP,0,0,0,0,0,0,1
Investments,1,1,1,1,1,1,1
Other Assets,86,89,94,92,142,83,115
  └─ Inventories,56,50,53,45,59,64,75
  └─ Trade receivables,24,33,32,44,41,15,22
    └─ Receivables over 6m,0.85,3.71,0.16,0.00,1.27,1.08,
    └─ Receivables under 6m,23.01,29.25,31.68,43.50,39.46,13.85,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,-0.19,-0.21,
  └─ Cash Equivalents,1,1,3,0,36,0,0
  └─ Loans n Advances,3,2,3,0,5,2,15
  └─ Other asset items,3,2,3,3,2,2,3
Total Assets,92,96,101,100,149,90,119
