Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2024,Mar 2025,Mar 2026,Mar 2006
Equity Capital,33,33,33,33,33,93,53,192,192,192,192,192,
Reserves,-239,-265,-293,-305,-272,132,29,18,35,125,107,85,
Borrowings,588,528,531,528,491,28,25,23,18,124,122,164,
  └─ Long term Borrowings,,,,,,25,22,19,15,111,121,164,
  └─ Short term Borrowings,,,,,,0,0,4,3,13,0,0,
  └─ Lease Liabilities,,,,,,0,0,1,0,0,0,0,
  └─ Preference Capital,20,20,20,20,20,6,6,7,7,8,9,0,
  └─ Other Borrowings,568,508,510,508,471,-2,-2,-7,-7,-8,-9,,
Other Liabilities,37,38,33,29,29,66,189,37,73,92,82,116,
  └─ Trade Payables,23,25,21,17,17,54,43,26,48,49,5,9,
  └─ Advance from Customers,0,0,0,0,0,2,1,4,15,35,61,,
  └─ Other liability items,14,13,12,12,12,10,145,8,11,8,16,107,
Total Liabilities,420,335,304,286,282,319,296,269,318,533,502,557,
Fixed Assets,284,250,228,213,199,137,139,134,117,131,47,42,
  └─ Land,94.78,94.78,94.78,94.78,94.78,41.93,41.92,41.90,38.56,38.56,35.36,,
  └─ Building,63.67,63.74,63.78,63.79,63.84,54.09,55.01,55.07,54.13,52.73,28.01,,
  └─ Plant Machinery,153.74,154.72,144.54,143.99,139.01,208.54,212.31,209.12,140.06,158.56,0.00,,
  └─ Equipments,1.91,2.10,1.82,1.97,2.15,3.85,3.70,3.80,2.59,2.99,0.31,,
  └─ Furniture n fittings,1.46,1.47,1.47,1.47,1.47,3.05,3.00,3.01,2.28,2.29,0.38,,
  └─ Vehicles,1.96,1.84,1.28,1.25,0.90,0.70,0.72,0.72,0.40,0.64,0.64,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,1.96,2.85,2.88,0.85,0.95,0.07,,
  └─ Gross Block,317.52,318.65,307.67,307.25,302.15,314.12,319.52,316.50,238.87,256.72,64.77,,
  └─ Accumulated Depreciation,33.81,68.35,79.64,93.77,103.46,177.57,180.91,182.38,121.93,125.72,18.22,,
CWIP,0,-0,-0,-0,-0,0,1,1,8,7,-0,-0,
Investments,4,4,-0,-0,-0,13,15,3,13,31,31,137,
Other Assets,132,81,76,73,83,169,142,131,180,364,425,378,
  └─ Inventories,51,44,39,35,51,73,58,37,77,187,201,290,
  └─ Trade receivables,14,14,18,20,18,25,16,14,22,37,4,2,
    └─ Receivables over 6m,0.53,0.57,0.70,0.79,0.33,0.00,0.00,0.00,0.00,0.93,2.45,,24.31
    └─ Receivables under 6m,13.75,13.92,17.84,20.01,17.77,25.65,18.74,15.19,22.92,37.06,1.94,,12.95
    └─ Prov for Doubtful,-0.29,-0.29,-0.30,-0.30,-0.30,-0.77,-2.26,-1.02,-0.77,-0.76,-0.45,,-20.44
  └─ Cash Equivalents,6,7,5,8,6,17,17,53,27,70,95,28,
  └─ Loans n Advances,2,-45,-45,-45,1,7,22,8,7,13,12,0,
  └─ Other asset items,59,60,59,54,7,47,28,19,47,56,112,57,
Total Assets,420,335,304,286,282,319,296,269,318,533,502,557,
