Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,76,76,76,76,76,76,76,76,76,76,76,89,
Reserves,766,707,800,908,764,829,818,883,791,677,754,1118,
Borrowings,378,791,762,690,807,747,678,541,561,1117,1139,1183,
  └─ Long term Borrowings,250,644,290,437,486,423,420,249,349,220,4,2,
  └─ Short term Borrowings,40,80,30,34,74,94,244,272,192,859,1105,1141,
  └─ Lease Liabilities,0,0,0,0,0,18,13,19,20,38,30,41,
  └─ Other Borrowings,89,67,442,218,247,213,0,0,0,0,0,,
Other Liabilities,846,1198,1225,988,1980,2078,2329,2470,2603,3071,3335,5167,
  └─ Non controlling int,193,304,254,208,6,15,0,8,9,2,7,-2,
  └─ Trade Payables,123,154,207,250,254,287,290,288,373,574,543,660,
  └─ Advance from Customers,445,657,643,374,1566,1490,1853,2056,2040,2309,2562,,
  └─ Other liability items,86,83,121,156,155,286,185,118,182,187,223,4510,
Total Liabilities,2066,2771,2862,2662,3627,3730,3901,3970,4032,4941,5304,7557,
Fixed Assets,119,135,127,118,104,294,286,286,109,136,168,261,
  └─ Land,34.02,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,,
  └─ Building,5.88,23.78,23.28,5.57,5.60,5.66,6.26,6.26,6.26,44.58,36.92,,
  └─ Plant Machinery,40.03,58.56,59.53,60.07,60.22,57.93,61.86,63.98,73.61,117.43,162.49,,
  └─ Equipments,7.91,5.32,5.61,4.86,5.54,5.87,6.74,6.92,7.66,9.98,12.11,,
  └─ Computers,6.08,1.58,1.80,2.36,1.79,1.86,2.52,3.81,4.84,4.97,5.80,,
  └─ Furniture n fittings,6.36,5.19,5.50,5.00,5.29,5.58,6.03,4.98,5.18,5.63,5.40,,
  └─ Vehicles,15.47,8.36,10.10,11.85,10.33,13.21,13.39,12.91,15.26,17.39,21.28,,
  └─ Intangible Assets,21.75,21.10,21.10,20.74,20.74,201.31,204.03,204.03,23.46,0.00,0.00,0.30,
  └─ Other fixed assets,12.37,19.89,24.10,45.30,43.32,65.27,54.76,67.40,67.37,39.36,39.53,,
  └─ Gross Block,149.87,149.33,156.57,161.30,158.38,362.24,361.14,375.84,209.19,244.89,289.08,,
  └─ Accumulated Depreciation,30.93,14.56,29.33,43.76,53.94,68.10,75.64,89.47,99.91,108.84,121.41,,
CWIP,11,2,2,0,0,1,0,0,10,0,0,4,
Investments,6,3,4,0,3,1,18,61,46,125,60,476,
Other Assets,1930,2632,2728,2544,3520,3434,3598,3623,3866,4680,5077,6816,
  └─ Inventories,1467,2039,2061,1836,2827,2758,2864,2837,2894,3469,3611,5275,
  └─ Trade receivables,101,147,176,183,108,61,33,26,27,56,62,63,
    └─ Receivables over 6m,31,0,0,0,0,0,29,0,0,56,59,,28
    └─ Receivables under 6m,70,147,176,183,108,61,12,29,31,8,12,,57
    └─ Prov for Doubtful,0,0,0,0,0,0,-8,-4,-4,-8,-9,,0
  └─ Cash Equivalents,40,85,80,118,64,97,164,276,353,410,440,511,
  └─ Loans n Advances,129,149,62,15,30,43,44,108,132,193,237,45,
  └─ Other asset items,193,212,350,392,490,475,493,377,460,553,727,922,
Total Assets,2066,2771,2862,2662,3627,3730,3901,3970,4032,4941,5304,7557,
