Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,
Reserves,419,466,539,645,631,692,748,834,941,967,1044,1171,
Borrowings,10,0,0,0,0,0,17,14,13,13,13,18,
  └─ Long term Borrowings,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.63,0.37,
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.53,0.25,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,16.96,14.03,13.03,10.88,11.98,17.78,
  └─ Other Borrowings,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,,
Other Liabilities,144,151,111,116,128,144,121,121,138,195,225,287,
  └─ Non controlling int,1,1,1,1,2,3,3,4,5,4,4,4,
  └─ Trade Payables,7,9,8,8,10,16,8,9,8,7,9,14,
  └─ Advance from Customers,12,11,10,17,14,17,16,15,15,11,10,,
  └─ Other liability items,124,130,91,90,101,108,94,93,110,172,202,269,
Total Liabilities,583,627,660,771,769,846,896,978,1101,1184,1292,1486,
Fixed Assets,91,92,37,36,34,54,46,46,47,91,90,315,
  └─ Building,48,50,27,31,31,58,55,55,56,60,65,,
  └─ Equipments,4,5,1,2,2,2,2,2,3,3,3,,
  └─ Computers,15,15,4,5,7,9,10,12,14,16,17,,
  └─ Furniture n fittings,12,12,5,5,5,6,5,5,6,6,6,,
  └─ Vehicles,1,2,1,1,1,1,0,0,0,0,0,,
  └─ Intangible Assets,42,43,1,1,1,1,4,1,1,30,30,269,
  └─ Other fixed assets,15,18,4,5,5,6,3,10,12,29,33,,
  └─ Gross Block,138,144,43,50,52,82,80,85,92,144,155,,
  └─ Accumulated Depreciation,46,52,7,14,18,28,33,40,44,53,65,,
CWIP,0,1,1,0,1,2,3,2,1,1,4,0,
Investments,257,185,311,338,182,104,177,454,689,813,773,730,
Other Assets,234,350,312,396,552,685,669,478,364,278,426,442,
  └─ Trade receivables,54,48,34,41,34,57,48,26,38,51,48,78,
    └─ Receivables over 6m,11.34,12.46,0.00,0.00,0.00,0.00,0.00,0.00,4.68,5.17,5.03,,14.96
    └─ Receivables under 6m,45.15,40.65,42.76,48.81,33.81,62.67,51.85,30.28,38.09,51.31,47.42,,33.46
    └─ Prov for Doubtful,-2.80,-5.29,-8.81,-8.20,0.00,-5.47,-4.34,-3.79,-4.73,-5.40,-4.85,,-5.53
  └─ Cash Equivalents,120,226,203,231,407,527,399,310,242,156,282,42,
  └─ Loans n Advances,2,8,7,4,4,9,2,9,9,14,14,199,
  └─ Other asset items,58,69,69,120,107,92,221,132,76,57,83,122,
Total Assets,583,627,660,771,769,846,896,978,1101,1184,1292,1486,
