Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,23,23,23,23,23,23,24,37,37,38,50,50,
Reserves,148,164,186,197,219,239,263,300,328,388,480,485,
Borrowings,110,81,98,145,129,97,113,94,79,41,44,105,
  └─ Long term Borrowings,7,14,17,12,59,34,58,32,32,20,5,6,
  └─ Short term Borrowings,78,59,58,63,58,50,55,62,48,21,30,95,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,9,4,
  └─ Other Borrowings,25,8,23,70,12,13,0,0,0,0,0,,
Other Liabilities,137,124,178,162,235,230,235,331,336,366,380,395,
  └─ Non controlling int,0,0,0,0,0,0,-0,-0,-0,-0,-0,0,
  └─ Trade Payables,107,84,131,84,131,115,131,119,104,125,162,149,
  └─ Advance from Customers,4,13,15,42,56,7,0,0,0,0,0,,
  └─ Other liability items,25,27,32,36,48,107,104,212,231,242,218,246,
Total Liabilities,418,392,484,527,605,589,634,762,780,833,953,1035,
Fixed Assets,39,26,29,31,52,48,47,62,67,65,105,151,
  └─ Land,13.00,3.31,3.31,3.31,3.31,3.31,3.31,3.31,2.31,4.02,46.72,,
  └─ Building,0.79,0.46,0.70,0.95,0.83,0.83,0.84,1.06,1.06,5.06,13.77,,
  └─ Plant Machinery,22.09,23.44,29.87,35.84,56.64,58.13,57.15,66.11,65.31,61.86,50.57,,
  └─ Equipments,2.42,1.70,0.68,0.79,0.98,1.05,1.22,1.55,1.94,2.26,2.18,,
  └─ Computers,0.63,0.67,0.88,0.92,0.99,1.05,1.29,1.77,2.17,2.23,2.26,,
  └─ Furniture n fittings,0.43,0.05,0.17,0.22,0.30,0.31,0.37,0.55,0.61,0.60,0.59,,
  └─ Vehicles,21.98,20.97,19.27,20.99,27.02,28.02,30.90,39.63,47.17,43.12,37.04,,
  └─ Intangible Assets,0.27,0.27,0.27,0.27,0.27,0.27,0.32,0.27,0.27,0.27,0.27,0.27,
  └─ Other fixed assets,0.10,0.00,0.11,0.18,0.38,0.53,0.30,0.30,0.36,0.51,5.03,,
  └─ Gross Block,61.71,50.87,55.26,63.47,90.72,93.50,95.70,114.55,121.20,119.93,158.43,,
  └─ Accumulated Depreciation,22.75,25.36,26.52,32.82,38.44,45.29,48.37,52.72,53.82,55.11,53.04,,
CWIP,3,4,4,0,6,4,4,3,2,2,0,12,
Investments,0,0,0,0,0,0,0,0,0,0,7,0,
Other Assets,375,362,451,496,546,536,582,697,710,766,841,872,
  └─ Inventories,2,3,4,18,20,24,11,18,17,21,34,29,
  └─ Trade receivables,188,168,238,120,172,164,156,217,188,158,184,146,
    └─ Receivables over 6m,67,72,0,0,0,0,0,76,84,52,60,,68
    └─ Receivables under 6m,121,96,238,120,172,164,156,141,104,106,129,,26
    └─ Prov for Doubtful,0,0,0,0,0,0,0,0,0,0,-5,,0
  └─ Cash Equivalents,14,25,41,92,49,52,17,42,38,39,22,31,
  └─ Loans n Advances,2,2,19,24,33,37,36,41,49,64,80,160,
  └─ Other asset items,169,165,149,241,272,259,362,379,419,483,520,507,
Total Assets,418,392,484,527,605,589,634,762,780,833,953,1035,
