Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,71,84,85,85,85,84,89,89,90,113,163,229,
Reserves,6561,10610,12038,14273,16397,15454,16045,16585,17272,19679,21660,18763,
Borrowing,47487,61085,85301,111056,105756,79674,68805,61359,52403,48493,42726,51853,
Other Liabilities,3110,3935,6274,7188,7866,7660,8299,3940,5180,4774,5633,3399,
  └─ Non controlling int,2,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,3,9,6,29,32,12,1,1,4,3,2,1,
  └─ Other liability items,3104,3926,6268,7159,7833,7648,8297,3939,5177,4771,5631,3398,
Total Liabilities,57229,75714,103697,132603,130104,102872,93238,81973,74945,73060,70181,74243,
Fixed Assets,123,136,169,169,214,450,295,327,433,325,391,341,
  └─ Land,0.32,0.32,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,,
  └─ Building,24.91,28.72,41.99,46.13,66.39,78.87,74.20,284.74,391.26,82.57,66.50,,
  └─ Equipments,11.46,13.39,17.00,19.02,24.65,24.92,23.95,24.17,24.47,25.90,22.79,,
  └─ Computers,22.66,30.46,37.19,48.25,67.48,66.03,65.47,65.49,65.51,60.53,57.85,,
  └─ Furniture n fittings,15.37,20.76,23.89,25.02,28.66,30.94,30.39,31.50,30.29,33.31,32.28,,
  └─ Vehicles,40.54,53.42,69.89,81.82,100.69,105.84,91.91,93.07,86.93,88.11,86.85,,
  └─ Intangible Assets,68.56,67.14,67.80,57.83,57.83,57.83,57.83,57.83,57.83,0.00,0.00,22.86,
  └─ Other fixed assets,20.62,22.27,33.00,37.79,53.71,312.79,208.63,96.80,111.81,372.94,454.74,,
  └─ Gross Block,204.44,236.48,291.18,316.28,399.83,677.64,552.80,654.02,768.52,663.78,721.43,,
  └─ Accumulated Depreciation,81.74,100.78,122.26,147.41,186.00,227.79,257.39,326.92,335.97,338.33,330.67,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,6164,10693,13617,14792,19717,12277,6146,5546,5370,7456,14219,17518,
Other Assets,50942,64886,89912,117642,110173,90145,86796,76100,69142,65278,55571,56385,
  └─ Trade receivables,4,3,14,31,36,29,24,9,28,15,14,19,
    └─ Receivables over 6m,0.01,0.01,0.01,0.00,0.00,0.00,0.00,2.91,1.08,2.33,0.95,,0.02
    └─ Receivables under 6m,4.23,2.78,14.48,31.00,35.95,28.84,23.79,6.35,27.34,13.14,12.91,,0.61
  └─ Cash Equivalents,3490,2902,5683,4867,14621,15039,17004,9653,5232,4424,4734,10960,
  └─ Loans n Advances,-596,-656,-659,605,818,1215,584,1162,1422,992,659,36026,
  └─ Other asset items,48044,62637,84874,112139,94699,73862,69185,65276,62460,59847,50165,9379,
Total Assets,57229,75714,103697,132603,130104,102872,93238,81973,74945,73060,70181,74243,
