Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,66,66,66,66,132,132,132,132,132,132,132,132
Reserves,581,696,739,902,1128,990,1295,1813,1906,2039,1971,2160
Borrowings,0,0,0,0,0,1670,1620,2106,2554,4207,4372,4902
  └─ Long term Borrowings,0,0,0,0,0,0,0,120,183,1195,1283,340
  └─ Short term Borrowings,0,0,0,0,0,0,0,0,0,312,219,1406
  └─ Lease Liabilities,0,0,0,0,0,1670,1620,1986,2371,2700,2870,3157
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,0,0,
Other Liabilities,429,460,485,529,596,578,720,731,791,1660,1929,2366
  └─ Non controlling int,0,0,0,0,3,11,9,10,0,73,80,96
  └─ Trade Payables,242,296,314,389,421,447,533,537,561,922,901,1052
  └─ Advance from Customers,0,0,0,0,0,1,2,4,4,26,20,
  └─ Other liability items,186,164,171,140,173,119,176,180,225,640,928,1219
Total Liabilities,1075,1222,1291,1497,1856,3370,3767,4782,5382,8038,8404,9561
Fixed Assets,737,828,800,789,809,2189,2146,2737,3488,6184,6434,7402
  └─ Land,34,34,0,0,0,34,56,112,149,153,153,
  └─ Building,362,315,356,400,432,489,560,646,835,1221,1396,
  └─ Plant Machinery,474,425,482,546,620,719,799,955,1145,1575,1715,
  └─ Equipments,24,31,33,32,34,39,42,45,61,61,53,
  └─ Furniture n fittings,87,71,86,91,99,116,129,146,171,335,394,
  └─ Vehicles,60,37,40,37,44,60,79,113,153,252,361,
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,1742,1677,2203
  └─ Other fixed assets,40,34,53,68,81,2294,2229,2644,3190,3906,4283,
  └─ Gross Block,1081,947,1050,1173,1310,3751,3895,4660,5702,9245,10032,
  └─ Accumulated Depreciation,344,118,250,384,501,1562,1750,1924,2214,3061,3598,
CWIP,20,26,61,14,16,41,29,47,184,118,255,111
Investments,75,91,94,263,181,51,517,927,822,308,176,199
Other Assets,243,277,336,430,850,1089,1076,1072,888,1428,1538,1848
  └─ Inventories,43,55,61,64,77,95,133,161,177,410,406,309
  └─ Trade receivables,12,12,16,16,27,17,17,22,29,265,330,375
  └─ Cash Equivalents,39,33,35,129,494,656,539,563,257,157,154,235
  └─ Loans n Advances,-2,5,5,5,7,-2,-3,-2,-1,-1,-5,280
  └─ Other asset items,151,171,219,216,244,324,389,327,427,597,653,650
Total Assets,1075,1222,1291,1497,1856,3370,3767,4782,5382,8038,8404,9561
