Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,14,13,13,12,12,12,11,10,10,10,
Reserves,741,913,1001,999,994,947,1232,1269,1354,1222,1489,1746,
Borrowings,1,2,5,3,7,6,2,1,1,0,-0,-0,
  └─ Long term Borrowings,1.41,1.64,4.64,2.88,6.78,5.79,1.08,0.61,0.13,0.00,0.00,0.00,
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.48,0.13,0.00,0.00,
  └─ Other Borrowings,0.03,0.01,0.00,0.00,0.33,0.47,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,402,432,509,449,536,612,714,596,683,815,1150,1002,
  └─ Non controlling int,0,-0,-1,-1,-1,0,1,1,2,3,4,-2,
  └─ Trade Payables,154,216,303,220,218,267,358,230,232,247,481,479,
  └─ Advance from Customers,187,189,187,180,244,230,248,260,276,342,386,,
  └─ Other liability items,61,27,20,50,75,115,108,105,172,222,278,525,
Total Liabilities,1158,1361,1528,1465,1550,1577,1960,1877,2048,2048,2649,2759,
Fixed Assets,161,202,200,189,240,250,246,242,261,297,417,432,
  └─ Land,55.93,56.32,56.32,65.20,99.55,116.97,128.82,130.08,130.08,130.08,130.21,,
  └─ Building,52.44,75.53,91.99,91.82,95.50,98.65,99.41,103.38,116.82,139.53,213.16,,
  └─ Plant Machinery,103.83,145.59,155.65,158.06,187.03,194.80,198.67,206.01,225.48,259.24,286.19,,
  └─ Equipments,1.06,1.20,1.44,1.59,1.86,2.20,1.90,2.02,2.13,2.57,7.90,,
  └─ Computers,1.41,1.63,2.12,2.49,2.75,2.97,2.99,3.46,4.25,4.58,8.36,,
  └─ Furniture n fittings,4.54,4.86,5.57,5.99,6.17,8.79,8.08,8.33,8.42,8.81,53.50,,
  └─ Vehicles,13.79,15.21,13.66,12.69,14.08,13.75,12.69,15.82,18.40,23.86,26.06,,
  └─ Intangible Assets,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,1.22,
  └─ Other fixed assets,1.87,1.98,2.19,2.48,5.31,5.56,3.72,3.74,4.53,4.65,5.05,,
  └─ Gross Block,235.15,302.59,329.21,340.59,412.52,443.96,456.55,473.11,510.38,573.59,730.70,,
  └─ Accumulated Depreciation,74.31,101.05,128.97,151.11,172.39,194.26,210.91,230.72,249.46,276.32,313.78,,
CWIP,62,20,34,37,38,18,31,43,133,134,90,130,
Investments,295,506,657,623,510,384,599,517,562,476,613,401,
Other Assets,641,633,637,615,763,925,1085,1075,1092,1140,1529,1796,
  └─ Inventories,494,504,448,443,561,639,720,761,718,743,1029,1210,
  └─ Trade receivables,118,80,85,86,85,118,106,111,133,112,92,112,
    └─ Receivables over 6m,80,0,0,0,0,0,0,81,113,86,91,,22
    └─ Receivables under 6m,45,99,115,120,117,153,143,75,70,82,62,,47
    └─ Prov for Doubtful,-7,-18,-29,-34,-33,-35,-38,-45,-50,-56,-61,,-4
  └─ Cash Equivalents,7,9,21,14,9,8,14,20,22,24,21,42,
  └─ Loans n Advances,13,17,18,14,16,26,25,26,30,37,79,0,
  └─ Other asset items,9,21,64,59,92,134,221,158,189,224,308,432,
Total Assets,1158,1361,1528,1465,1550,1577,1960,1877,2048,2048,2649,2759,
