Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Equity Capital,11.56,11.56,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57
Reserves,31.39,30.51,28.83,26.94,22.34,17.79,47.38,69.99,29.78,14.88,-1.68,18.64
Borrowings,0.00,91.13,70.75,99.09,105.42,109.71,91.49,72.79,85.80,98.14,93.36,18.81
  └─ Long term Borrowings,44.16,71.02,61.77,50.53,36.77,40.45,22.48,49.75,38.32,23.87,17.28,11.54
  └─ Short term Borrowings,20.12,7.98,8.98,36.84,54.61,52.31,53.00,12.48,38.16,62.63,74.66,5.93
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,1.43,1.34
  └─ Other Borrowings,-64.28,12.13,0.00,11.72,14.04,16.95,16.01,10.56,9.32,10.13,-0.01,0.00
Other Liabilities,120.87,37.03,44.81,22.30,16.15,24.87,22.07,29.11,18.97,17.41,16.03,14.38
  └─ Non controlling int,6.18,6.24,4.82,0.02,-1.83,7.21,5.19,3.92,1.60,0.00,0.00,0.00
  └─ Trade Payables,11.82,1.01,0.56,1.08,1.66,2.54,1.07,1.03,0.72,2.28,0.62,0.42
  └─ Advance from Customers,0.00,0.12,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other liability items,102.87,29.66,39.42,21.19,16.31,15.12,15.81,24.16,16.65,15.13,15.41,13.96
Total Liabilities,163.82,170.23,155.96,159.90,155.48,163.94,172.51,183.46,146.12,142.00,119.28,63.40
Fixed Assets,101.39,98.08,131.45,116.10,112.79,106.23,102.93,96.68,89.42,85.44,79.78,32.37
  └─ Land,0,2,3,3,3,3,1,1,1,4,4,3
  └─ Building,0,0,26,26,27,27,27,27,27,27,27,1
  └─ Plant Machinery,0,150,165,165,167,167,167,167,174,174,175,160
  └─ Equipments,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Computers,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Furniture n fittings,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Vehicles,0,1,1,1,1,1,1,1,1,1,1,1
  └─ Intangible Assets,0,22,22,16,16,16,21,21,13,13,13,0
  └─ Other fixed assets,101,0,-0,0,0,-0,0,0,0,0,0,0
  └─ Gross Block,101,175,217,211,214,214,217,217,216,219,219,164
  └─ Accumulated Depreciation,0,77,86,95,102,108,114,121,127,133,140,132
CWIP,36.14,43.37,2.85,3.13,3.45,3.76,1.29,1.29,1.47,1.71,0.00,0.00
Investments,3.18,3.20,3.33,7.67,7.70,7.74,29.02,60.93,25.60,20.09,16.10,1.88
Other Assets,23.11,25.58,18.33,33.00,31.54,46.21,39.27,24.56,29.63,34.76,23.40,29.15
  └─ Inventories,3.22,3.17,3.53,4.18,4.53,4.70,4.89,5.28,2.71,2.75,2.64,2.39
  └─ Trade receivables,12.55,11.98,5.29,5.30,16.32,31.24,26.03,8.43,10.46,16.56,6.81,9.91
  └─ Cash Equivalents,0.70,1.99,3.72,3.93,4.84,5.50,4.80,5.55,11.97,10.75,11.08,11.00
  └─ Loans n Advances,3.34,0.87,0.69,7.72,2.17,0.60,0.34,3.58,1.64,1.84,1.31,4.56
  └─ Other asset items,3.30,7.57,5.10,11.87,3.68,4.17,3.21,1.72,2.85,2.86,1.56,1.29
Total Assets,163.82,170.23,155.96,159.90,155.48,163.94,172.51,183.46,146.12,142.00,119.28,63.40
