Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10.14,10.14,10.14,10.14,10.14,10.14,10.14
Reserves,0.05,0.30,1.07,2.13,2.88,3.42,5.03
Borrowings,9.19,8.93,12.60,14.18,19.25,21.07,22.94
  └─ Long term Borrowings,0.39,0.32,3.67,3.09,2.11,1.23,3.58
  └─ Short term Borrowings,8.19,8.61,8.93,11.09,17.13,19.84,19.36
  └─ Other Borrowings,0.61,0.00,0.00,0.00,0.01,0.00,
Other Liabilities,1.41,1.12,1.37,2.70,2.81,4.70,4.41
  └─ Trade Payables,0.99,0.55,0.84,1.25,1.88,3.07,2.08
  └─ Advance from Customers,0.02,0.00,0.00,0.00,0.00,0.00,
  └─ Other liability items,0.40,0.57,0.53,1.45,0.93,1.63,2.33
Total Liabilities,20.79,20.49,25.18,29.15,35.08,39.33,42.52
Fixed Assets,6.65,6.41,6.69,9.33,8.75,8.37,10.50
  └─ Land,2.52,2.53,2.53,2.53,2.53,2.53,
  └─ Building,2.82,2.90,3.11,3.21,3.31,3.33,
  └─ Plant Machinery,3.45,3.64,3.80,6.95,7.15,7.71,
  └─ Computers,0.07,0.07,0.11,0.11,0.16,0.16,
  └─ Furniture n fittings,0.24,0.28,0.66,0.77,0.95,1.00,
  └─ Vehicles,0.19,0.19,0.19,0.57,0.57,0.57,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Other fixed assets,0.03,0.03,0.04,0.03,0.01,0.03,
  └─ Gross Block,9.32,9.64,10.44,14.17,14.68,15.33,
  └─ Accumulated Depreciation,2.67,3.22,3.74,4.84,5.94,6.96,
CWIP,0.00,0.00,2.74,0.00,0.00,0.00,0.00
Investments,0.20,0.08,0.09,0.10,0.11,0.14,16.35
Other Assets,13.94,14.00,15.66,19.72,26.22,30.82,15.67
  └─ Inventories,8.84,8.51,10.05,9.70,15.16,16.70,0.00
  └─ Trade receivables,2.42,2.99,3.16,5.63,8.14,10.35,10.48
  └─ Cash Equivalents,0.11,0.10,0.08,0.17,0.29,0.07,0.17
  └─ Loans n Advances,1.60,1.46,0.62,2.21,0.39,0.84,0.00
  └─ Other asset items,0.97,0.94,1.75,2.01,2.24,2.86,5.02
Total Assets,20.79,20.49,25.18,29.15,35.08,39.33,42.52
