Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2016,Mar 2017,Mar 2018
Equity Capital,4.78,4.78,4.78,4.78,4.78,4.78
Reserves,-0.75,-0.66,-0.60,0.77,1.32,1.78
Borrowing,0.00,0.00,0.00,0.00,0.00,0.23
Other Liabilities,0.39,0.22,0.19,0.06,0.07,0.03
  └─ Other liability items,0.39,0.22,0.19,0.06,0.07,0.03
Total Liabilities,4.42,4.34,4.37,5.61,6.17,6.82
Fixed Assets,0.22,0.21,0.20,0.19,0.19,0.18
  └─ Building,0.23,0.23,0.23,0.23,0.23,0.23
  └─ Equipments,0.02,0.02,0.02,0.02,0.02,0.02
  └─ Furniture n fittings,0.05,0.05,0.05,0.05,0.05,0.05
  └─ Other fixed assets,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
  └─ Gross Block,0.29,0.29,0.29,0.29,0.29,0.29
  └─ Accumulated Depreciation,0.08,0.08,0.09,0.10,0.11,0.11
CWIP,0.00,0.00,0.00,0.00,0.00,0.00
Investments,2.20,2.20,2.20,3.39,4.90,5.60
Other Assets,2.00,1.93,1.97,2.03,1.08,1.04
  └─ Inventories,0.63,0.63,0.63,0.63,0.54,0.54
  └─ Cash Equivalents,0.03,0.02,0.04,0.10,0.11,0.07
  └─ Loans n Advances,0.25,0.44,0.69,1.03,0.23,0.23
  └─ Other asset items,1.09,0.84,0.61,0.27,0.20,0.20
Total Assets,4.42,4.34,4.37,5.61,6.17,6.82
