Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,20,20,20,20,21,22,25,25,26,26,26,27,
Reserves,248,243,280,268,283,237,231,222,253,220,180,155,
Borrowings,58,72,59,67,64,142,90,73,64,86,94,107,
  └─ Long term Borrowings,7,7,9,7,1,17,8,5,3,0,0,0,
  └─ Short term Borrowings,49,64,48,58,61,43,36,42,34,40,46,48,
  └─ Lease Liabilities,0,0,0,0,0,82,46,26,27,46,48,59,
  └─ Other Borrowings,1,1,2,2,2,1,0,0,0,0,0,,
Other Liabilities,71,62,52,56,41,39,34,39,33,46,50,53,
  └─ Trade Payables,37.55,33.44,29.70,36.92,22.03,22.55,23.31,28.41,23.40,34.20,38.34,40.13,
  └─ Advance from Customers,1.13,1.56,0.00,0.00,0.00,0.71,0.27,0.70,0.27,1.13,1.48,,
  └─ Other liability items,31.87,26.68,22.08,19.28,19.29,15.92,10.01,9.96,9.33,10.27,10.41,13.08,
Total Liabilities,396,396,410,411,409,440,380,359,376,378,350,342,
Fixed Assets,131,142,142,135,128,193,151,125,116,139,143,150,
  └─ Land,4.26,4.26,4.24,4.24,4.24,4.11,3.65,3.65,3.65,3.65,3.65,,
  └─ Building,88.23,93.97,57.07,58.14,58.02,193.78,148.96,129.82,126.73,120.28,137.64,,
  └─ Plant Machinery,50.63,59.94,38.06,38.64,38.90,38.90,37.07,36.62,32.01,32.47,34.75,,
  └─ Equipments,7.73,8.03,5.95,6.18,6.51,6.74,6.70,6.60,6.50,6.50,6.47,,
  └─ Computers,7.08,7.45,2.03,2.13,2.25,2.34,2.33,2.03,1.44,1.57,1.68,,
  └─ Furniture n fittings,46.61,50.93,34.25,35.16,36.68,38.37,37.52,37.02,33.50,34.16,34.27,,
  └─ Vehicles,3.75,3.42,0.70,0.70,0.68,0.66,0.58,0.58,0.61,0.65,1.44,,
  └─ Intangible Assets,9.09,9.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,
  └─ Other fixed assets,3.40,4.57,10.95,11.19,12.54,12.33,17.74,18.73,14.56,18.92,19.17,,
  └─ Gross Block,220.78,242.11,153.25,156.38,159.82,297.23,254.55,235.05,219.00,218.20,239.07,,
  └─ Accumulated Depreciation,89.51,100.04,11.13,21.81,31.46,104.02,103.47,110.50,103.21,79.15,96.00,,
CWIP,6,5,3,3,3,2,1,3,3,6,1,0,
Investments,48,64,72,56,54,28,36,51,84,65,38,39,
Other Assets,210,184,193,217,224,217,191,181,174,168,167,153,
  └─ Inventories,82,79,71,79,87,88,77,69,59,60,66,61,
  └─ Trade receivables,43,31,23,29,23,18,18,22,25,21,21,19,
    └─ Receivables over 6m,4.88,4.93,3.72,0.00,0.00,0.00,5.02,5.10,5.43,5.31,4.34,,4.42
    └─ Receivables under 6m,39.82,28.10,23.15,33.52,27.08,21.49,16.91,20.65,23.48,19.76,20.28,,39.55
    └─ Prov for Doubtful,-1.97,-1.97,-4.25,-4.26,-3.99,-3.99,-3.99,-4.14,-3.99,-3.99,-3.99,,-2.21
  └─ Cash Equivalents,25,13,14,13,19,22,18,9,11,8,7,6,
  └─ Loans n Advances,15,14,16,13,14,15,16,1,1,2,3,18,
  └─ Other asset items,46,47,69,83,81,74,63,79,77,78,72,49,
Total Assets,396,396,410,411,409,440,380,359,376,378,350,342,
