Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,21,21,21,21,21,21,21,21,21,21,21,21,
Reserves,58,61,64,68,73,77,83,91,97,102,107,119,
Borrowings,48,75,79,105,131,101,117,126,121,108,86,71,
  └─ Long term Borrowings,0,0,0,0,0,0,0,19,19,9,3,1,
  └─ Short term Borrowings,48,75,79,105,131,101,117,107,102,99,83,70,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,0,0,,
Other Liabilities,8,12,7,11,9,9,5,6,9,11,11,15,
  └─ Trade Payables,5.41,9.54,3.46,2.55,3.96,2.22,1.50,2.47,7.80,6.80,5.06,8.19,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.17,1.91,0.65,2.23,0.53,0.77,0.49,,
  └─ Other liability items,2.74,2.71,3.93,8.34,5.06,4.99,2.95,1.78,1.01,2.96,5.29,6.72,
Total Liabilities,135,169,171,205,234,208,226,244,248,241,225,226,
Fixed Assets,0,2,2,2,2,3,5,5,5,6,1,1,
  └─ Building,0.00,0.54,0.54,0.54,0.54,0.54,4.14,4.23,4.29,5.83,0.31,,
  └─ Plant Machinery,0.03,0.45,0.46,0.46,0.52,0.53,0.53,0.16,0.16,0.16,0.22,,
  └─ Equipments,0.04,0.14,0.15,0.19,0.21,0.26,0.31,0.43,0.54,0.80,0.87,,
  └─ Computers,0.06,0.15,0.15,0.15,0.16,0.13,0.13,0.17,0.17,0.19,0.20,,
  └─ Furniture n fittings,0.00,0.13,0.13,0.21,0.32,0.33,0.33,0.33,0.33,0.35,0.38,,
  └─ Vehicles,0.78,0.92,1.04,1.04,1.08,0.90,0.75,0.64,0.64,0.64,0.88,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,
  └─ Other fixed assets,0.05,0.06,0.05,0.06,0.07,2.17,0.37,0.18,0.28,0.28,0.38,,
  └─ Gross Block,0.96,2.39,2.52,2.65,2.90,4.86,6.56,6.14,6.41,8.25,3.24,,
  └─ Accumulated Depreciation,0.52,0.67,0.87,1.07,1.28,1.80,1.33,1.23,1.51,1.83,2.22,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,1,6,3,0,0,0,0,0,0,0,0,0,
Other Assets,134,161,166,204,232,205,220,239,243,234,224,225,
  └─ Inventories,55,67,87,88,113,103,87,96,111,109,109,120,
  └─ Trade receivables,37,47,44,53,64,69,89,86,76,88,87,76,
    └─ Receivables over 6m,1,0,0,0,0,0,1,0,1,3,6,,1
    └─ Receivables under 6m,37,47,44,53,64,69,88,86,75,85,82,,44
    └─ Prov for Doubtful,0,0,0,0,0,-1,-0,-0,-0,-0,-0,,0
  └─ Cash Equivalents,14,32,20,45,41,19,32,44,18,20,9,3,
  └─ Loans n Advances,1,0,0,0,0,1,1,1,2,1,0,0,
  └─ Other asset items,27,14,15,18,15,14,12,13,37,17,19,25,
Total Assets,135,169,171,205,234,208,226,244,248,241,225,226,
