Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,
Reserves,2919,3132,3157,3194,3168,3122,3082,3087,3106,3338,3405,3543,
Borrowings,486,509,498,101,4,0,0,0,4,5,3,3,
  └─ Long term Borrowings,480.38,509.11,100.82,0.00,2.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,5.29,0.00,0.00,101.14,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.28,4.20,5.17,2.85,2.85,
  └─ Other Borrowings,0.00,0.00,396.82,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,548,327,311,287,275,268,251,272,347,294,259,332,
  └─ Non controlling int,2,2,2,2,2,1,-36,-19,-24,-29,21,98,
  └─ Trade Payables,34,27,54,39,47,27,27,29,24,30,12,15,
  └─ Advance from Customers,64,63,3,6,6,2,2,0,0,0,0,,
  └─ Other liability items,449,235,252,239,220,239,258,262,347,293,226,219,
Total Liabilities,3962,3977,3975,3591,3457,3400,3342,3368,3466,3647,3677,3887,
Fixed Assets,457,286,382,362,364,381,364,382,387,369,350,357,
  └─ Land,46.67,46.67,46.67,46.67,46.67,46.67,46.67,48.37,48.37,48.37,48.37,,
  └─ Building,309.13,180.64,180.58,180.58,180.73,180.90,179.26,182.35,181.90,182.44,185.12,,
  └─ Plant Machinery,0.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,
  └─ Equipments,0.00,78.43,80.51,60.97,63.91,64.79,65.48,66.48,67.78,68.76,72.72,,
  └─ Computers,89.57,91.83,107.06,118.94,133.51,144.54,146.05,166.47,191.14,199.58,201.46,,
  └─ Furniture n fittings,51.10,50.81,50.66,48.37,49.15,49.21,49.23,49.43,49.49,49.20,49.43,,
  └─ Vehicles,7.34,7.87,8.05,8.30,8.30,8.15,7.90,11.73,11.73,13.87,14.05,,
  └─ Intangible Assets,1.50,2.40,2.40,2.54,2.58,0.43,0.43,0.73,0.64,0.65,0.66,32.20,
  └─ Other fixed assets,93.85,-0.01,119.24,119.24,127.52,127.51,127.52,127.53,127.51,127.51,127.52,,
  └─ Gross Block,599.16,458.71,595.24,585.68,612.44,622.27,622.61,653.16,678.63,690.45,699.40,,
  └─ Accumulated Depreciation,142.44,172.52,212.93,223.31,248.58,241.37,259.11,271.60,291.90,321.15,349.77,,
CWIP,0,0,0,3,0,0,0,0,0,1,0,7,
Investments,2008,2428,2207,1542,1016,898,859,796,658,642,540,583,
Other Assets,1497,1263,1386,1683,2077,2121,2120,2190,2421,2635,2787,2940,
  └─ Inventories,6,3,0,0,0,0,0,0,0,0,0,0,
  └─ Trade receivables,44,37,46,45,70,47,40,40,44,13,3,66,
    └─ Receivables over 6m,37.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.22,32.70,3.63,,41.14
    └─ Receivables under 6m,28.15,60.52,67.95,66.47,91.52,68.19,61.56,61.56,9.00,0.13,0.03,,114.79
    └─ Prov for Doubtful,-21.94,-23.49,-21.81,-21.67,-21.38,-21.49,-21.34,-21.17,-20.09,-19.68,-0.69,,-19.87
  └─ Cash Equivalents,535,389,445,800,1135,1228,1224,1326,1438,1283,1925,1677,
  └─ Loans n Advances,318,46,58,48,106,84,69,59,72,94,66,845,
  └─ Other asset items,594,788,837,791,766,763,786,766,867,1244,793,352,
Total Assets,3962,3977,3975,3591,3457,3400,3342,3368,3466,3647,3677,3887,
