Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Equity Capital,10.40,10.40,10.40,25.40,25.40,25.40,25.40,25.40
Reserves,0.50,0.50,0.52,0.57,0.57,0.56,0.69,0.78
Borrowing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0.04,0.00,0.62,0.03,0.04,0.13,0.12,0.13
  └─ Other liability items,0.04,0.00,0.62,0.03,0.04,0.13,0.12,0.13
Total Liabilities,10.94,10.90,11.54,26.00,26.01,26.09,26.21,26.31
Fixed Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,5.43,6.29,2.18,14.27,15.19,13.23,2.41,4.60
Other Assets,5.51,4.61,9.36,11.73,10.82,12.86,23.80,21.71
  └─ Inventories,0.00,0.44,0.64,0.28,0.99,0.97,15.40,11.44
  └─ Trade receivables,0.09,0.00,0.04,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.08,0.55,1.80,0.71,0.43,0.57,0.61,0.04
  └─ Loans n Advances,5.34,3.61,0.00,0.22,0.00,0.00,0.00,0.00
  └─ Other asset items,0.00,0.01,6.88,10.52,9.40,11.32,7.79,10.23
Total Assets,10.94,10.90,11.54,26.00,26.01,26.09,26.21,26.31
