Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,13,14,0.02,0.10,0.10,115
Reserves,1035,1178,1900,3664,3466,3431,5781
Borrowings,176,191,236,514,730,1046,441
  └─ Long term Borrowings,0,0,93,154,114,47,1
  └─ Short term Borrowings,0,0,144,176,419,782,282
  └─ Lease Liabilities,0,0,0,109,121,141,158
  └─ Preference Capital,0,0,0,75,75,75,0
  └─ Other Borrowings,176,191,0,0,0,0,
Other Liabilities,2225,3185,4111,5141,5422,6222,6961
  └─ Trade Payables,103,208,265,368,390,542,383
  └─ Advance from Customers,0,0,3102,0,0,0,
  └─ Other liability items,2122,2977,743,4773,5032,5680,6578
Total Liabilities,3448,4567,6260,9318,9618,10698,13297
Fixed Assets,1017,980,1019,2103,1920,1825,1963
  └─ Building,14,68,71,154,182,219,
  └─ Plant Machinery,378,505,667,877,812,878,
  └─ Equipments,2,2,2,4,6,7,
  └─ Computers,32,36,86,83,95,82,
  └─ Furniture n fittings,9,5,3,5,7,10,
  └─ Vehicles,0,0,0,5,11,12,
  └─ Intangible Assets,459,459,609,1602,1620,1569,1529
  └─ Other fixed assets,346,274,112,298,306,218,
  └─ Gross Block,1239,1349,1550,3028,3039,2997,
  └─ Accumulated Depreciation,221,369,532,925,1119,1172,
CWIP,52,48,122,269,222,160,41
Investments,40,34,50,18,21,30,28
Other Assets,2338,3505,5070,6928,7455,8683,11265
  └─ Inventories,3,4,12,40,28,30,32
  └─ Trade receivables,214,360,296,589,652,845,1042
    └─ Receivables over 6m,0,0,0,47,92,62,
    └─ Receivables under 6m,244,397,321,591,614,848,
    └─ Prov for Doubtful,-30,-37,-24,-49,-54,-65,
  └─ Cash Equivalents,1770,2563,3773,5120,5235,6033,8226
  └─ Loans n Advances,2,11,23,77,138,80,118
  └─ Other asset items,349,567,966,1102,1403,1694,1847
Total Assets,3448,4567,6260,9318,9618,10698,13297
