Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,
Reserves,220,229,271,270,286,278,302,304,362,427,439,448,
Borrowings,99,107,140,209,220,265,270,190,184,147,99,128,
  └─ Long term Borrowings,54,42,50,40,41,74,93,72,43,33,33,36,
  └─ Short term Borrowings,45,55,81,134,152,152,147,117,141,114,66,92,
  └─ Other Borrowings,0,9,9,35,27,39,30,-0,0,0,0,,
Other Liabilities,155,180,126,99,180,121,60,73,71,80,69,73,
  └─ Trade Payables,106,117,62,62,135,67,15,21,14,17,12,12,
  └─ Advance from Customers,7,9,5,9,7,4,8,28,26,17,11,,
  └─ Other liability items,42,54,58,28,37,51,37,24,31,47,46,61,
Total Liabilities,486,527,548,590,697,676,643,578,628,666,619,660,
Fixed Assets,108,105,108,100,99,92,91,92,99,100,99,99,
  └─ Land,8.95,13.22,21.59,21.59,21.59,21.59,33.28,28.63,31.82,31.82,31.82,,
  └─ Building,35.01,36.68,25.68,26.49,26.88,26.84,27.04,33.01,33.90,35.00,35.04,,
  └─ Plant Machinery,188.82,189.13,63.47,64.08,70.14,70.95,71.39,63.02,70.99,75.30,73.70,,
  └─ Computers,9.24,9.25,1.23,1.30,1.56,1.71,1.81,2.21,2.61,3.24,3.36,,
  └─ Furniture n fittings,1.33,1.33,0.21,0.33,0.35,0.39,0.37,0.44,0.48,0.51,0.48,,
  └─ Railway sidings,2.31,2.31,0.77,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Vehicles,8.12,7.72,2.44,2.61,2.50,2.58,2.01,1.85,2.35,2.82,3.06,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,
  └─ Other fixed assets,0.00,2.03,1.64,1.63,1.65,1.64,1.71,1.71,1.84,1.89,1.99,,
  └─ Gross Block,253.78,261.67,117.03,118.80,124.67,125.70,137.61,130.87,143.99,150.58,149.45,,
  └─ Accumulated Depreciation,146.08,156.52,9.47,18.42,25.85,33.86,46.48,39.33,44.50,50.08,50.54,,
CWIP,2,1,1,0,0,2,3,1,1,1,1,0,
Investments,46,47,147,188,148,141,178,180,204,263,274,293,
Other Assets,330,375,292,301,450,441,371,304,324,301,245,268,
  └─ Inventories,248,276,225,220,379,345,262,215,230,205,133,156,
  └─ Trade receivables,38,54,33,29,28,37,46,29,22,29,49,57,
    └─ Receivables over 6m,2.47,18.41,0.00,0.00,0.00,0.00,0.00,9.49,15.72,14.08,12.38,,1.98
    └─ Receivables under 6m,36.21,36.28,33.38,29.17,28.83,38.08,47.26,20.78,8.55,17.03,38.08,,28.92
    └─ Prov for Doubtful,-0.36,-0.36,-0.42,-0.42,-0.40,-0.96,-0.96,-0.96,-2.16,-1.91,-1.84,,-0.36
  └─ Cash Equivalents,16,21,16,22,18,19,14,26,49,47,48,39,
  └─ Loans n Advances,26,20,8,17,11,7,8,13,11,12,8,1,
  └─ Other asset items,3,3,9,14,14,33,41,20,11,9,7,14,
Total Assets,486,527,548,590,697,676,643,578,628,666,619,660,
