Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.01,0.01,9,13,13,15
Reserves,0,5,10,70,99,185
Borrowings,2,1,1,1,0,19
  └─ Long term Borrowings,1.64,1.06,0.83,0.74,0.00,0.00
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,19.08
Other Liabilities,6,12,9,19,31,46
  └─ Non controlling int,0.00,0.00,0.01,0.72,10.96,12.72
  └─ Trade Payables,4.35,8.25,3.54,11.70,9.57,22.07
  └─ Other liability items,1.57,3.58,5.79,6.86,9.98,10.86
Total Liabilities,8,18,28,103,143,264
Fixed Assets,2,6,9,14,25,67
  └─ Building,0.00,0.00,0.00,1.38,9.88,
  └─ Plant Machinery,0.00,0.00,0.00,5.61,1.35,
  └─ Equipments,1.73,0.00,0.00,0.00,0.00,
  └─ Computers,0.29,0.00,0.00,7.72,2.33,
  └─ Furniture n fittings,0.05,0.00,0.00,0.15,0.41,
  └─ Vehicles,0.16,0.00,0.00,0.65,1.40,
  └─ Other fixed assets,-0.01,6.34,8.98,0.00,12.21,
  └─ Gross Block,2.22,6.34,8.98,15.51,27.58,
  └─ Accumulated Depreciation,0.53,0.00,0.00,1.73,2.29,
CWIP,0,0,0,0,0,0
Investments,0,0,0,0,6,1
Other Assets,6,12,19,89,111,196
  └─ Inventories,0,0,0,0,3,5
  └─ Trade receivables,3,6,17,32,35,87
  └─ Cash Equivalents,0,2,1,23,12,29
  └─ Loans n Advances,0,0,0,2,1,26
  └─ Other asset items,3,4,1,31,61,49
Total Assets,8,18,28,103,143,264
