Metric,Mar 2003,Mar 2004,Mar 2005,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6.35,6.35,6.35,12.01,32.02,32.02
Reserves,-2.60,-2.69,-2.81,-6.05,18.56,18.51
Borrowing,3.42,3.42,3.42,10.91,0.02,0.01
Other Liabilities,0.23,0.25,0.27,0.02,0.02,0.03
  └─ Trade Payables,0.12,0.13,0.16,0.00,0.00,0.00
  └─ Other liability items,0.11,0.12,0.11,0.02,0.02,0.03
Total Liabilities,7.40,7.33,7.23,16.89,50.62,50.57
Fixed Assets,0.52,0.49,0.45,0.00,0.01,0.01
  └─ Land,0.04,0.04,0.04,0.00,0.00,
  └─ Building,0.07,0.07,0.07,0.00,0.00,
  └─ Plant Machinery,0.69,0.69,0.69,0.00,0.00,
  └─ Equipments,0.00,0.00,0.00,0.00,0.01,
  └─ Furniture n fittings,0.27,0.27,0.27,0.00,0.00,
  └─ Gross Block,1.07,1.07,1.07,0.00,0.01,
  └─ Accumulated Depreciation,0.42,0.45,0.49,0.00,0.00,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00
Investments,2.91,2.27,2.27,0.00,0.00,0.00
Other Assets,3.97,4.57,4.51,16.89,50.61,50.56
  └─ Inventories,0.05,0.05,0.05,0.39,3.89,3.83
  └─ Trade receivables,2.13,1.81,1.82,3.44,11.68,11.56
    └─ Receivables over 6m,2.12,1.80,2.00,3.44,11.68,
    └─ Receivables under 6m,0.20,0.20,0.01,0.00,0.00,
    └─ Prov for Doubtful,-0.19,-0.19,-0.19,0.00,0.00,
  └─ Cash Equivalents,0.05,0.10,0.12,0.03,0.01,0.12
  └─ Loans n Advances,0.60,0.61,0.60,0.05,3.58,0.00
  └─ Other asset items,1.14,2.00,1.92,12.98,31.45,35.05
Total Assets,7.40,7.33,7.23,16.89,50.62,50.57
