Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.63,0.63,0.63,0.63,0.63,3.17,3.17
Reserves,12.95,11.68,11.31,12.86,23.20,26.36,30.14
Borrowings,6.10,6.45,6.92,6.21,0.51,0.58,3.05
  └─ Long term Borrowings,3.29,2.89,2.94,2.72,0.00,0.00,0.00
  └─ Short term Borrowings,2.81,3.56,3.98,3.49,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.51,0.58,3.05
Other Liabilities,6.61,6.88,8.40,7.02,10.35,11.11,10.66
  └─ Trade Payables,5.27,4.12,4.97,5.38,4.97,5.74,8.46
  └─ Advance from Customers,0.18,0.23,0.05,0.19,0.02,0.01,
  └─ Other liability items,1.16,2.53,3.38,1.45,5.36,5.36,2.20
Total Liabilities,26.29,25.64,27.26,26.72,34.69,41.22,47.02
Fixed Assets,2.46,3.49,3.56,2.67,7.89,7.34,10.99
  └─ Land,0.00,0.70,0.70,0.00,0.00,0.00,
  └─ Building,1.42,1.57,1.74,1.74,6.45,6.45,
  └─ Plant Machinery,2.87,3.24,3.33,3.44,4.57,5.01,
  └─ Equipments,0.80,0.95,1.03,1.05,0.47,0.52,
  └─ Computers,0.42,0.45,0.45,0.45,0.42,0.47,
  └─ Furniture n fittings,0.28,0.33,0.33,0.33,1.25,1.27,
  └─ Vehicles,0.02,0.02,0.08,0.08,0.23,0.23,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.08
  └─ Other fixed assets,0.00,-0.01,-0.01,-0.01,0.58,0.58,
  └─ Gross Block,5.81,7.25,7.65,7.08,13.97,14.53,
  └─ Accumulated Depreciation,3.35,3.76,4.09,4.42,6.08,7.19,
CWIP,1.48,1.48,1.48,1.48,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.03,8.80,8.55
Other Assets,22.35,20.67,22.22,22.57,26.77,25.08,27.48
  └─ Inventories,6.68,6.64,5.71,5.51,3.87,3.74,6.33
  └─ Trade receivables,9.31,9.09,10.31,9.72,13.98,16.24,17.89
    └─ Receivables over 6m,1.36,2.04,2.34,1.98,0.57,1.01,
    └─ Receivables under 6m,8.32,7.47,8.61,8.44,13.50,15.42,
    └─ Prov for Doubtful,-0.37,-0.43,-0.64,-0.70,-0.09,-0.19,
  └─ Cash Equivalents,1.79,1.20,2.47,3.14,7.95,3.92,2.46
  └─ Loans n Advances,0.16,0.19,0.25,0.24,0.08,0.08,0.00
  └─ Other asset items,4.41,3.55,3.48,3.96,0.89,1.10,0.80
Total Assets,26.29,25.64,27.26,26.72,34.69,41.22,47.02
