Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Equity Capital,9,9,9,9,9,9,9
Reserves,64,70,75,78,67,64,71
Borrowings,171,165,133,227,156,205,159
  └─ Short term Borrowings,171,165,133,227,156,205,159
Other Liabilities,29,24,21,23,23,22,25
  └─ Trade Payables,13.20,8.80,6.90,8.00,7.91,10.96,9.11
  └─ Advance from Customers,0.32,0.16,0.16,0.18,0.10,0.13,0.43
  └─ Other liability items,15.57,15.21,13.54,14.81,14.72,10.85,15.57
Total Liabilities,273,268,238,336,255,300,264
Fixed Assets,25,23,21,20,26,27,26
  └─ Land,2,2,2,1,2,2,2
  └─ Building,14,14,14,15,14,14,14
  └─ Plant Machinery,33,33,33,33,42,45,44
  └─ Equipments,1,1,1,1,1,1,1
  └─ Furniture n fittings,1,1,1,1,1,1,1
  └─ Vehicles,1,1,1,1,1,1,2
  └─ Intangible Assets,0,0,0,0,0,0,0
  └─ Other fixed assets,1,1,1,1,1,1,1
  └─ Gross Block,53,54,54,54,62,65,65
  └─ Accumulated Depreciation,28,30,32,34,36,38,39
CWIP,0,0,1,4,0,0,0
Investments,0,0,0,0,0,0,0
Other Assets,248,245,215,313,229,273,239
  └─ Inventories,112,137,74,85,96,87,83
  └─ Trade receivables,15,28,9,34,30,19,22
  └─ Cash Equivalents,78,42,86,136,58,132,101
  └─ Loans n Advances,25,17,7,1,3,4,4
  └─ Other asset items,18,21,39,57,42,31,29
Total Assets,273,268,238,336,255,300,264
