Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3,6,6,12,12,14,14
Reserves,24,42,48,49,61,186,190
Borrowings,49,59,123,139,123,36,104
  └─ Long term Borrowings,21,22,45,47,14,7,0
  └─ Short term Borrowings,25,37,76,91,107,28,101
  └─ Lease Liabilities,0,0,2,2,2,1,3
  └─ Other Borrowings,3,0,0,-0,0,0,
Other Liabilities,44,56,64,78,62,42,63
  └─ Non controlling int,8.15,9.06,12.09,12.45,11.68,12.32,13.13
  └─ Trade Payables,23.38,38.70,41.18,53.82,38.94,20.79,29.48
  └─ Advance from Customers,4.39,0.25,1.20,1.05,0.34,0.59,
  └─ Other liability items,8.56,7.89,9.66,10.54,11.04,8.51,20.51
Total Liabilities,120,162,241,279,258,278,372
Fixed Assets,45,53,77,88,75,91,142
  └─ Land,3.48,3.48,0.00,0.00,2.97,13.48,
  └─ Building,9.91,10.79,0.00,0.00,14.96,14.96,
  └─ Plant Machinery,51.28,57.85,74.24,85.94,99.89,106.55,
  └─ Equipments,0.61,0.69,0.00,0.00,1.12,1.20,
  └─ Computers,1.66,1.87,0.00,0.00,3.69,3.82,
  └─ Furniture n fittings,1.13,1.25,0.00,0.00,1.67,1.78,
  └─ Vehicles,3.60,7.11,0.00,0.00,7.82,18.75,
  └─ Intangible Assets,0.00,0.25,0.00,0.00,0.00,0.00,0.41
  └─ Other fixed assets,-0.01,0.00,2.31,1.86,0.00,0.01,
  └─ Gross Block,71.66,83.29,76.55,87.80,132.12,160.55,
  └─ Accumulated Depreciation,26.67,30.68,0.00,0.00,57.09,69.68,
CWIP,0,0,0,1,0,0,4
Investments,0,0,0,0,0,0,33
Other Assets,75,110,164,190,182,187,193
  └─ Inventories,28,46,92,106,98,114,123
  └─ Trade receivables,30,38,50,53,56,43,45
    └─ Receivables over 6m,1.01,0.12,0.00,0.00,55.70,43.27,
    └─ Receivables under 6m,28.58,38.34,50.12,53.45,0.00,0.00,
  └─ Cash Equivalents,1,1,1,0,0,1,2
  └─ Loans n Advances,6,10,1,2,2,4,0
  └─ Other asset items,11,14,20,28,26,24,22
Total Assets,120,162,241,279,258,278,372
