Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,5,
Reserves,12,13,14,18,22,1,13,24,27,27,37,53,
Borrowings,29,49,39,35,29,29,28,28,30,35,41,33,
  └─ Long term Borrowings,6.62,4.87,0.71,0.85,1.52,1.90,0.20,0.20,0.84,0.33,0.15,0.91,
  └─ Short term Borrowings,20.42,42.90,36.88,32.94,27.65,27.56,27.62,27.68,29.33,34.97,41.30,32.44,
  └─ Other Borrowings,1.63,1.47,1.04,0.73,0.00,0.01,0.00,0.01,0.00,0.00,0.00,,
Other Liabilities,85,80,61,40,48,58,47,47,56,73,107,86,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,79,74,57,33,41,53,38,41,49,66,98,75,
  └─ Advance from Customers,0,0,0,0,0,0,1,1,1,1,1,,
  └─ Other liability items,5,5,3,6,6,4,8,5,5,5,8,10,
Total Liabilities,129,146,118,96,103,92,92,102,117,139,189,177,
Fixed Assets,17,20,19,23,22,21,20,21,23,23,24,24,
  └─ Land,0.65,0.65,0.65,5.23,5.23,5.23,5.27,5.26,7.14,7.14,7.14,,
  └─ Building,9.55,10.88,10.71,10.89,11.21,11.29,11.30,13.13,13.24,13.38,13.40,,
  └─ Equipments,9.68,10.43,11.68,11.99,12.62,13.73,14.39,16.07,16.72,17.84,19.88,,
  └─ Computers,0.68,0.75,0.79,0.80,0.82,0.88,0.91,0.93,0.94,0.96,1.11,,
  └─ Furniture n fittings,1.75,1.90,2.07,2.14,2.14,2.14,2.14,2.14,2.14,2.22,2.37,,
  └─ Vehicles,7.28,9.11,9.29,9.69,9.73,9.79,8.65,8.97,10.22,10.22,10.32,,
  └─ Other fixed assets,0.00,0.00,-0.01,0.00,0.00,-0.01,-0.01,0.01,0.01,0.01,0.00,,
  └─ Gross Block,29.59,33.72,35.18,40.74,41.75,43.05,42.65,46.51,50.41,51.77,54.22,,
  └─ Accumulated Depreciation,12.10,14.18,16.27,17.88,20.01,21.59,22.94,25.02,26.94,28.74,30.61,,
CWIP,1,0,0,0,0,0,1,0,0,0,0,0,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,110,126,99,73,81,70,71,81,93,116,166,153,
  └─ Inventories,81,95,82,55,48,39,38,50,71,83,140,126,
  └─ Trade receivables,21,21,10,9,10,10,8,8,10,13,17,19,
    └─ Receivables over 6m,6.51,6.55,0.00,0.00,0.00,0.00,1.64,1.63,3.31,3.56,4.32,,2.73
    └─ Receivables under 6m,14.42,14.01,10.05,8.81,9.78,9.89,6.10,6.60,6.47,9.78,12.53,,9.63
  └─ Cash Equivalents,4,3,2,5,20,12,19,16,6,12,2,1,
  └─ Loans n Advances,1,1,1,2,2,1,2,1,0,1,1,1,
  └─ Other asset items,4,6,4,2,2,9,4,5,6,6,6,6,
Total Assets,129,146,118,96,103,92,92,102,117,139,189,177,
