Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,398,399,399,400,401,401,401,401,401,401,401,401
Reserves,4686,5223,6139,7457,9531,11428,15174,18384,21264,24706,28965,38729
Borrowing,19621,18854,22177,23891,30128,40952,50414,54569,55804,68125,99383,151806
Other Liabilities,2292,2918,3469,1925,1675,2085,2638,2946,2664,3221,4085,4817
  └─ Non controlling int,29,38,72,73,142,172,185,352,487,647,627,644
  └─ Trade Payables,53,62,101,126,166,226,211,120,88,144,137,145
  └─ Other liability items,2210,2818,3296,1725,1366,1687,2242,2473,2089,2430,3322,4028
Total Liabilities,26996,27395,32184,33672,41734,54867,68627,76300,80134,96453,132835,195754
Fixed Assets,269,235,257,251,259,314,327,342,386,482,682,721
  └─ Land,54.65,61.34,68.73,54.67,54.67,69.15,69.15,84.22,84.22,84.22,119.25,
  └─ Building,72.97,70.22,77.33,58.91,61.95,72.72,72.56,74.96,107.52,181.35,268.76,
  └─ Plant Machinery,177.49,189.54,205.87,71.04,85.95,118.60,155.72,184.10,225.39,273.90,328.85,
  └─ Equipments,0.00,0.00,0.00,4.09,7.99,10.49,0.00,0.00,0.00,0.00,0.00,
  └─ Computers,81.92,84.82,94.52,19.16,33.79,44.03,52.14,62.96,77.60,95.77,123.17,
  └─ Furniture n fittings,118.83,122.94,131.24,32.69,41.08,53.66,88.20,109.74,131.36,161.95,252.30,
  └─ Vehicles,10.14,10.34,11.12,7.31,8.47,12.73,12.81,12.33,12.05,12.81,15.29,
  └─ Intangible Assets,4.22,3.58,21.15,21.22,30.00,30.00,30.00,30.00,30.00,30.00,30.00,34.46
  └─ Other fixed assets,27.05,28.05,37.45,35.28,38.09,60.02,62.94,67.31,65.71,66.36,74.50,
  └─ Gross Block,547.27,570.83,647.41,304.37,361.99,471.40,543.52,625.62,733.85,906.36,1212.12,
  └─ Accumulated Depreciation,278.40,335.62,390.02,52.93,102.73,157.78,216.44,283.94,348.31,424.79,530.26,
CWIP,7,11,10,6,23,29,39,52,67,89,13,10
Investments,20,49,97,177,211,630,809,523,546,712,2401,550
Other Assets,26700,27100,31820,33237,41241,53894,67453,75382,79135,95170,129739,194472
  └─ Inventories,0,0,0,0,1,1,1,1,0,0,0,0
  └─ Trade receivables,1155,1468,1277,27,22,9,10,7,10,18,12,12
  └─ Cash Equivalents,1757,714,1645,747,2203,6131,8021,10315,8036,6272,8346,12868
  └─ Loans n Advances,23492,24212,4,0,15,30,34,30,71,100,44,178857
  └─ Other asset items,296,706,28894,32464,38999,47724,59387,65029,71018,88780,121337,2736
Total Assets,26996,27395,32184,33672,41734,54867,68627,76300,80134,96453,132835,195754
