Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,
Reserves,20,22,26,30,37,41,46,52,59,68,77,85,
Borrowings,17,17,12,12,16,19,18,18,16,16,20,23,
  └─ Long term Borrowings,3.53,2.53,1.32,2.10,2.26,4.28,5.36,5.84,3.63,4.10,3.18,2.23,
  └─ Short term Borrowings,12.22,13.62,10.03,9.23,13.04,14.81,12.35,11.92,12.05,11.60,17.12,20.30,
  └─ Other Borrowings,0.99,1.09,1.08,1.13,0.46,0.00,0.01,0.00,0.01,0.00,0.00,,
Other Liabilities,18,19,23,25,31,26,23,28,31,31,37,42,
  └─ Non controlling int,0.03,0.03,0.03,0.12,0.28,0.02,-0.02,0.09,0.16,0.35,0.52,0.00,
  └─ Trade Payables,10.68,12.47,12.89,17.29,22.20,15.37,14.60,17.96,20.62,18.46,22.60,26.29,
  └─ Advance from Customers,3.07,2.52,5.88,3.02,3.25,5.04,2.87,4.31,3.79,3.94,4.36,,
  └─ Other liability items,4.22,4.11,4.69,4.97,5.64,6.06,5.95,5.90,6.85,8.00,9.34,15.80,
Total Liabilities,58,61,65,71,87,90,90,101,110,118,137,153,
Fixed Assets,10,11,10,11,15,17,19,15,14,17,18,15,
  └─ Land,0.74,0.74,0.74,0.76,2.47,2.47,2.55,1.13,2.55,2.55,2.55,,
  └─ Building,5.05,5.05,5.05,5.05,8.07,8.09,8.15,2.55,6.92,7.65,7.74,,
  └─ Estates,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Plant Machinery,4.00,4.51,4.56,4.66,4.68,7.27,10.45,1.93,8.59,8.08,9.90,,
  └─ Equipments,0.92,0.96,0.87,0.89,1.00,1.03,3.65,9.56,1.23,1.33,1.40,,
  └─ Computers,1.02,1.05,1.10,0.82,1.01,1.03,1.10,2.18,1.49,1.39,1.42,,
  └─ Furniture n fittings,1.64,1.96,1.96,1.91,2.28,2.32,2.17,7.05,2.61,2.91,3.03,,
  └─ Vehicles,1.17,1.17,1.22,1.48,1.48,1.64,1.95,1.22,1.98,4.50,5.28,,
  └─ Intangible Assets,1.12,1.12,1.12,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,
  └─ Other fixed assets,3.01,3.27,3.57,4.01,4.82,5.08,2.67,5.12,5.25,5.31,5.43,,
  └─ Gross Block,18.69,19.85,20.19,20.39,25.81,28.93,32.69,30.74,30.62,33.72,36.75,,
  └─ Accumulated Depreciation,8.25,9.24,9.84,9.84,11.03,12.34,13.89,15.29,16.47,17.14,18.78,,
CWIP,0,0,0,5,3,3,0,0,1,0,0,0,
Investments,2,2,2,1,1,2,9,11,14,17,19,17,
Other Assets,45,49,52,55,68,69,63,74,80,84,100,122,
  └─ Inventories,22,25,25,25,35,42,30,38,39,43,49,59,
  └─ Trade receivables,16,19,21,21,23,18,22,22,22,25,33,34,
    └─ Receivables over 6m,7.59,9.74,8.50,0.00,6.67,7.35,6.09,0.90,4.95,4.60,6.67,,7.10
    └─ Receivables under 6m,8.50,9.37,12.92,21.25,16.37,10.80,16.28,20.78,17.71,20.68,26.47,,8.16
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,0.00,-0.42,-0.48,-0.45,,0.00
  └─ Cash Equivalents,2,1,1,2,3,2,1,2,2,2,2,7,
  └─ Loans n Advances,2,2,2,3,3,4,5,5,7,8,11,0,
  └─ Other asset items,3,2,3,4,4,4,4,7,11,6,5,21,
Total Assets,58,61,65,71,87,90,90,101,110,118,137,153,
