Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24,33,44,44,44,44,44,44,44,44,48,48,
Reserves,286,198,69,-121,-148,-172,-39,18,19,78,174,168,
Borrowings,161,157,104,117,117,135,33,8,17,12,48,44,
  └─ Long term Borrowings,16.81,12.84,37.39,0.00,0.00,0.00,26.08,2.35,1.80,0.16,12.60,9.32,
  └─ Short term Borrowings,99.12,94.74,10.17,14.86,14.86,14.48,1.70,4.80,14.36,11.45,30.97,34.87,
  └─ Other Borrowings,45.11,49.04,56.06,102.31,102.31,120.16,5.07,0.73,0.40,0.04,4.34,,
Other Liabilities,122,98,125,160,165,154,27,4,8,7,43,94,
  └─ Non controlling int,0,0,0,0,0,0,0,1,1,0,0,1,
  └─ Trade Payables,67,61,40,57,59,60,2,1,1,3,39,66,
  └─ Advance from Customers,3,1,0,1,0,0,0,0,3,0,1,,
  └─ Other liability items,52,36,85,103,106,93,26,3,3,4,3,27,
Total Liabilities,593,486,342,200,178,161,65,75,87,141,314,354,
Fixed Assets,128,120,93,90,82,75,46,47,43,26,47,47,
  └─ Land,1.55,1.55,22.11,22.11,22.11,22.11,21.65,21.65,21.03,7.83,7.83,,
  └─ Building,13.10,13.10,17.21,22.03,22.03,22.03,22.03,22.16,21.23,16.18,16.18,,
  └─ Plant Machinery,96.77,96.96,96.44,96.48,96.48,96.48,96.48,96.68,96.42,99.72,119.54,,
  └─ Equipments,0.42,0.42,0.42,0.44,0.44,0.44,0.44,0.45,0.47,0.47,0.68,,
  └─ Computers,3.42,3.43,3.47,3.48,3.48,3.48,3.49,3.59,3.59,3.62,3.75,,
  └─ Furniture n fittings,3.40,3.47,3.47,3.57,3.57,3.57,3.57,3.56,3.49,3.49,3.46,,
  └─ Vehicles,1.87,1.86,1.80,1.68,1.68,1.68,1.68,4.02,3.09,0.99,2.50,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,1.16,
  └─ Other fixed assets,50.05,50.06,2.01,2.01,2.01,2.02,2.02,2.33,2.34,2.15,2.14,,
  └─ Gross Block,170.58,170.85,146.93,151.80,151.80,151.81,151.36,154.44,151.76,134.45,156.08,,
  └─ Accumulated Depreciation,43.08,50.58,54.38,62.00,69.67,77.20,105.03,107.37,108.34,108.57,109.23,,
CWIP,17,17,7,2,2,2,0,5,10,0,2,0,
Investments,6,7,7,7,7,8,8,0,0,0,0,0,
Other Assets,442,341,236,102,87,76,11,23,34,115,265,307,
  └─ Inventories,192,75,114,51,50,50,2,8,16,8,16,29,
  └─ Trade receivables,108,94,34,34,19,10,4,1,3,25,84,196,
    └─ Receivables over 6m,70,14,33,43,59,61,0,33,33,34,35,,70
    └─ Receivables under 6m,38,80,30,18,2,0,37,1,3,24,82,,20
    └─ Prov for Doubtful,0,0,-29,-28,-42,-52,-33,-33,-33,-33,-33,,0
  └─ Cash Equivalents,2,2,2,2,2,1,1,1,1,8,14,11,
  └─ Loans n Advances,4,5,7,-1,2,-0,1,9,7,7,2,10,
  └─ Other asset items,136,165,80,17,14,16,3,5,8,67,149,62,
Total Assets,593,486,342,200,178,161,65,75,87,141,314,354,
