Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,
Reserves,37,46,56,47,17,5,-12,-17,-6,-9,-11,-3,
Borrowings,19,23,24,43,47,48,56,75,49,46,48,41,
  └─ Long term Borrowings,4.11,3.55,2.75,8.04,6.99,6.09,6.40,0.10,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,13.69,18.29,20.91,33.91,38.93,40.05,48.56,74.32,48.37,45.57,42.25,35.75,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.56,0.17,0.15,0.33,0.19,5.40,5.52,
  └─ Other Borrowings,0.71,0.70,0.71,1.17,1.17,1.22,0.57,0.01,0.00,0.01,0.00,,
Other Liabilities,80,66,66,85,112,122,114,98,46,29,25,25,
  └─ Trade Payables,7.66,10.02,16.72,13.48,30.72,30.86,20.19,17.61,13.62,1.60,1.96,1.89,
  └─ Advance from Customers,26.27,24.37,25.75,53.46,63.82,73.86,76.71,62.54,13.82,17.61,17.78,,
  └─ Other liability items,46.40,31.22,23.46,18.38,17.78,17.49,17.41,17.91,18.61,9.92,4.87,23.55,
Total Liabilities,149,148,160,188,189,188,171,168,102,79,74,76,
Fixed Assets,2,1,1,1,0,1,0,0,0,0,10,17,
  └─ Equipments,0.49,4.36,4.13,0.58,0.58,0.58,0.58,0.48,0.48,0.48,0.48,,
  └─ Computers,0.65,0.65,0.66,0.07,0.08,0.09,0.11,0.11,0.11,0.11,0.12,,
  └─ Furniture n fittings,1.06,1.06,1.05,0.47,0.47,0.47,0.47,0.45,0.45,0.45,0.45,,
  └─ Vehicles,0.96,1.03,0.98,0.25,0.21,0.21,0.21,0.21,0.21,0.21,0.21,,
  └─ Other fixed assets,5.50,0.31,0.09,0.00,0.00,0.94,0.86,1.18,1.60,1.60,11.70,,
  └─ Gross Block,8.66,7.41,6.91,1.37,1.34,2.29,2.23,2.43,2.85,2.85,12.96,,
  └─ Accumulated Depreciation,6.68,6.02,5.99,0.82,0.90,1.44,1.90,2.15,2.47,2.66,2.88,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,21,15,9,7,6,4,3,3,3,3,0,0,
Other Assets,126,131,150,181,182,183,167,165,98,76,64,59,
  └─ Inventories,55.50,60.36,54.81,63.81,93.05,110.70,115.76,107.74,51.76,32.98,29.26,35.15,
  └─ Trade receivables,24.47,33.94,41.91,45.18,28.49,19.25,15.28,14.05,13.93,11.89,2.05,0.01,
    └─ Receivables over 6m,23.34,20.55,22.42,0.00,0.00,0.00,14.21,13.95,13.93,11.89,2.05,,21.49
    └─ Receivables under 6m,1.13,13.39,19.83,45.18,28.49,19.25,1.07,0.10,0.00,0.00,0.00,,6.76
    └─ Prov for Doubtful,0.00,0.00,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-0.44
  └─ Cash Equivalents,8.77,5.13,1.12,3.89,4.41,2.90,0.75,6.68,0.73,1.35,4.62,2.48,
  └─ Loans n Advances,6.23,4.99,5.40,5.64,13.97,7.98,1.20,0.25,0.02,0.01,1.68,3.20,
  └─ Other asset items,30.54,26.37,46.51,62.13,42.09,42.17,34.05,36.10,31.75,29.46,26.59,18.59,
Total Assets,149,148,160,188,189,188,171,168,102,79,74,76,
