Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,18,18,18,18,18,18,18,18,18,18,18
Reserves,54,70,107,126,150,170,197,234,276,335,412,466
Borrowings,165,163,152,134,124,119,104,123,108,121,165,156
  └─ Long term Borrowings,82,72,64,58,46,39,24,28,19,12,22,17
  └─ Short term Borrowings,72,76,74,61,64,65,62,92,83,103,129,128
  └─ Lease Liabilities,0,0,0,0,0,0,3,3,6,6,14,10
  └─ Other Borrowings,10,15,13,14,15,15,15,0,0,0,,
Other Liabilities,98,83,86,98,112,137,133,140,121,114,120,117
  └─ Non controlling int,0,1,1,1,1,1,1,1,1,1,5,3
  └─ Trade Payables,72,55,53,61,67,88,94,99,79,62,68,61
  └─ Advance from Customers,0,0,1,2,4,2,2,2,2,3,,
  └─ Other liability items,25,27,31,34,40,46,36,38,39,48,47,52
Total Liabilities,333,334,363,376,404,444,452,514,523,588,715,756
Fixed Assets,151,151,177,185,195,201,203,207,213,212,284,296
  └─ Land,7.12,7.54,33.54,38.34,38.33,38.90,38.00,38.00,39.27,36.78,,
  └─ Building,41.26,40.79,43.04,47.91,53.76,55.21,62.18,63.84,66.28,69.95,,
  └─ Plant Machinery,157.94,166.15,169.94,175.95,189.05,197.50,203.63,214.32,223.25,227.46,,
  └─ Equipments,0.00,4.34,4.49,4.61,4.74,4.88,5.21,5.86,6.77,7.28,,
  └─ Computers,1.61,1.67,1.94,2.20,2.50,2.78,1.94,2.55,2.66,3.03,,
  └─ Vehicles,4.94,4.73,5.40,6.67,6.78,6.61,6.73,5.27,4.49,5.03,,
  └─ Intangible Assets,2.69,4.17,4.38,4.40,4.40,4.40,0.85,1.59,1.46,1.16,1.44,1.58
  └─ Other fixed assets,6.38,2.08,2.08,2.08,2.16,9.11,7.41,9.41,13.42,15.60,,
  └─ Gross Block,221.94,231.47,264.81,282.16,301.72,319.39,325.95,340.84,357.60,366.29,,
  └─ Accumulated Depreciation,70.63,80.30,87.81,97.26,106.72,118.72,123.38,133.72,144.13,154.06,,
CWIP,7,4,7,8,4,11,3,5,8,12,9,12
Investments,1,1,2,3,4,2,6,9,9,17,25,19
Other Assets,174,178,177,179,201,230,240,293,293,347,396,428
  └─ Inventories,66,70,68,72,84,98,101,129,115,113,160,142
  └─ Trade receivables,50,56,60,66,70,82,90,100,97,126,143,177
  └─ Cash Equivalents,18,9,10,9,11,8,10,17,30,60,38,82
  └─ Loans n Advances,17,23,5,6,6,8,11,17,14,14,14,10
  └─ Other asset items,23,19,34,25,30,34,29,30,36,33,40,17
Total Assets,333,334,363,376,404,444,452,514,523,588,715,756
