Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,12,12,12,12,12,12,12,12,15,17,17,17,
Reserves,101,84,75,64,43,46,50,36,67,90,141,231,
Borrowings,28,33,24,26,21,11,20,18,11,28,40,162,
  └─ Long term Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Short term Borrowings,22,27,24,26,20,11,20,18,10,28,40,162,
  └─ Other Borrowings,6,6,0,0,0,0,0,0,0,-0,0,,
Other Liabilities,20,27,21,19,16,16,12,14,11,27,42,509,
  └─ Non controlling int,0,0,0,0,0,0,0,0,-0,-0,-1,-1,
  └─ Trade Payables,13,13,11,6,5,1,1,2,0,16,20,443,
  └─ Advance from Customers,3,5,2,1,1,0,0,0,1,0,1,,
  └─ Other liability items,4,8,8,12,10,15,10,12,10,11,20,67,
Total Liabilities,162,157,133,121,93,85,95,80,104,161,240,919,
Fixed Assets,53,50,55,54,43,33,32,25,24,24,25,34,
  └─ Land,25.47,25.50,0.00,0.00,0.00,0.00,9.30,4.51,4.51,4.31,4.31,,
  └─ Building,34.35,34.35,38.72,38.67,38.67,38.67,38.75,38.75,38.75,38.91,38.91,,
  └─ Plant Machinery,13.82,13.82,13.69,13.72,13.74,13.77,13.85,13.99,14.17,16.37,19.87,,
  └─ Equipments,0.95,0.95,0.95,0.95,0.99,1.00,1.00,1.00,1.00,1.08,1.10,,
  └─ Furniture n fittings,1.20,1.20,1.18,1.18,1.18,1.18,1.24,1.24,1.24,1.29,1.44,,
  └─ Vehicles,0.78,0.87,0.87,1.12,1.12,1.13,1.13,1.13,1.58,1.58,2.04,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.58,
  └─ Other fixed assets,0.38,0.38,27.63,27.72,18.88,10.50,1.49,1.51,1.51,1.51,1.51,,
  └─ Gross Block,76.95,77.07,83.04,83.36,74.58,66.25,66.76,62.13,62.76,65.05,69.18,,
  └─ Accumulated Depreciation,24.17,27.38,27.59,29.81,31.92,33.65,35.20,36.64,39.02,41.36,44.19,,
CWIP,10,10,0,0,0,0,0,0,3,2,7,0,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,99,97,78,68,50,53,63,55,78,135,208,885,
  └─ Inventories,26,25,10,10,11,8,11,10,17,74,56,371,
  └─ Trade receivables,52,52,42,36,15,13,12,11,0,5,24,316,
    └─ Receivables over 6m,42.98,51.04,0.00,0.00,0.00,0.00,24.77,24.75,0.00,28.34,47.74,,41.88
    └─ Receivables under 6m,9.45,0.85,42.40,37.07,35.76,33.75,28.34,6.66,0.00,0.00,0.00,,13.19
    └─ Prov for Doubtful,0.00,0.00,-0.84,-0.75,-20.73,-20.88,-41.12,-20.56,0.00,-23.30,-24.09,,0.00
  └─ Cash Equivalents,6,5,6,6,7,15,18,19,33,19,34,27,
  └─ Loans n Advances,3,4,4,1,3,1,1,1,10,17,26,16,
  └─ Other asset items,12,12,16,14,13,16,21,14,18,20,67,154,
Total Assets,162,157,133,121,93,85,95,80,104,161,240,919,
