Metric,Mar 2009,Mar 2010,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2016
Equity Capital,30,30,6,7,9,9,10,11,13,13,13,13,
Reserves,5,6,14,16,23,28,39,57,92,145,218,302,
Borrowings,9,10,20,35,35,37,44,64,69,36,139,237,
  └─ Long term Borrowings,,,1,0,0,0,4,12,16,9,3,2,1
  └─ Short term Borrowings,,,19,35,35,35,37,50,49,24,49,80,20
  └─ Lease Liabilities,,,0,0,0,2,3,2,3,3,87,155,0
  └─ Other Borrowings,,10,0,0,0,0,0,0,0,0,0,,
Other Liabilities,3,7,13,11,34,49,88,167,229,394,407,461,
  └─ Non controlling int,,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Trade Payables,,5,8,6,27,43,80,161,219,382,396,446,8
  └─ Other liability items,,2,6,5,6,6,8,6,10,12,12,15,5
Total Liabilities,47,53,54,70,101,123,181,299,403,587,777,1013,
Fixed Assets,12,13,3,3,2,4,6,6,7,6,9,158,
  └─ Land,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,3.68,3.68,,
  └─ Building,,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,,0.08,0.07,0.02,0.03,0.03,0.05,0.06,0.10,0.11,0.11,,
  └─ Computers,,10.28,3.96,2.80,2.80,2.80,2.92,3.07,2.88,2.88,6.00,,
  └─ Furniture n fittings,,0.11,0.08,0.08,0.08,0.13,0.13,0.13,0.33,0.62,0.67,,
  └─ Vehicles,,0.46,1.49,1.12,1.35,1.35,1.56,2.03,2.03,2.03,4.21,,
  └─ Other fixed assets,,0.00,0.00,0.01,0.01,2.23,3.60,3.54,0.00,-0.01,0.00,,
  └─ Gross Block,,16.93,5.60,4.03,4.27,6.54,9.26,8.83,9.06,9.31,14.67,,
  └─ Accumulated Depreciation,,3.58,2.57,1.18,1.77,2.80,2.87,2.75,2.33,3.81,5.46,,
CWIP,9,11,0,0,0,0,0,0,0,0,24,3,
Investments,5,5,0,0,0,0,0,1,0,1,1,1,
Other Assets,20,23,51,67,98,119,174,292,395,581,743,852,
  └─ Inventories,,6,9,14,17,9,42,71,37,73,58,16,7
  └─ Trade receivables,,15,29,40,60,84,102,176,301,402,437,602,30
    └─ Receivables over 6m,1,1,2,0,0,0,0,27,23,17,31,,
    └─ Receivables under 6m,9,14,28,40,60,84,102,149,278,385,406,,
    └─ Prov for Doubtful,0,0,0,0,0,0,-0,0,0,0,0,,
  └─ Cash Equivalents,,2,9,9,19,17,23,35,46,88,105,112,6
  └─ Loans n Advances,,0,0,1,3,0,0,0,0,1,4,39,3
  └─ Other asset items,,1,3,3,0,9,7,10,12,17,140,83,0
Total Assets,47,53,54,70,101,123,181,299,403,587,777,1013,
