Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2010
Equity Capital,5,5,5,6,6,6,6,7,7,8,8,8,
Reserves,28,31,37,36,35,35,34,43,51,63,73,84,
Borrowings,36,37,35,41,41,42,38,28,36,33,29,22,
  └─ Long term Borrowings,15.44,19.00,16.96,15.31,6.10,8.77,14.88,7.58,9.50,8.78,4.92,4.08,
  └─ Short term Borrowings,17.41,14.66,15.52,23.63,31.91,22.78,20.52,18.22,23.05,21.33,21.01,13.47,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,3.96,3.00,2.43,3.84,2.95,2.83,4.68,
  └─ Other Borrowings,3.34,3.30,2.53,2.03,2.81,6.16,0.00,0.01,-0.01,0.00,0.00,,
Other Liabilities,34,43,45,43,47,43,46,49,52,57,65,63,
  └─ Trade Payables,26.39,34.33,33.02,31.14,35.55,33.62,32.09,35.05,36.49,44.26,43.78,37.72,
  └─ Advance from Customers,2.26,0.00,4.24,4.24,3.23,2.45,3.30,4.25,7.32,4.62,5.32,,
  └─ Other liability items,4.91,8.49,8.18,7.63,7.84,7.15,10.50,9.43,8.36,7.82,15.64,25.09,
Total Liabilities,103,115,122,125,128,125,124,128,147,161,175,177,
Fixed Assets,46,53,56,54,55,59,56,51,50,64,67,69,
  └─ Land,11.10,11.41,11.43,8.81,8.81,14.23,7.39,6.38,4.62,4.61,6.38,,
  └─ Building,11.57,17.04,14.73,12.91,14.45,11.37,18.13,19.19,20.38,27.89,25.08,,
  └─ Plant Machinery,31.89,36.53,28.25,34.05,37.61,41.45,43.79,45.50,47.70,55.88,63.13,,
  └─ Computers,0.62,0.73,0.13,0.32,0.39,0.42,0.44,0.51,0.55,0.62,0.63,,
  └─ Furniture n fittings,0.84,0.88,0.40,0.48,0.51,0.69,0.67,0.73,1.19,1.59,1.72,,
  └─ Vehicles,2.95,3.34,3.34,3.94,4.43,4.76,4.85,4.75,5.42,6.81,7.43,,
  └─ Intangible Assets,2.22,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,
  └─ Other fixed assets,0.00,0.01,0.00,0.00,0.11,1.04,1.07,1.08,1.07,1.08,1.09,,
  └─ Gross Block,61.19,72.36,60.70,62.93,68.73,76.38,78.76,80.56,83.35,100.90,107.88,,
  └─ Accumulated Depreciation,15.66,19.07,5.03,9.06,13.34,17.29,23.03,29.23,32.86,36.87,40.57,,
CWIP,3,2,1,3,2,1,1,0,9,2,0,1,
Investments,0,0,0,0,1,1,0,1,1,1,1,1,
Other Assets,54,60,65,68,70,64,67,76,87,94,106,106,
  └─ Inventories,12.28,12.11,11.87,13.33,13.84,15.27,17.17,20.06,23.48,23.98,23.29,26.55,
  └─ Trade receivables,26.44,28.89,36.57,37.82,38.76,33.19,31.84,35.36,38.69,41.03,52.78,47.54,
    └─ Receivables over 6m,3.24,8.18,0.00,0.00,0.00,0.00,11.71,12.04,20.05,22.15,25.01,,1.72
    └─ Receivables under 6m,24.42,22.38,39.40,40.96,38.98,40.70,28.49,29.59,25.35,27.28,35.30,,11.36
    └─ Prov for Doubtful,-1.22,-1.67,-2.83,-3.14,-0.22,-7.51,-8.37,-6.28,-6.71,-8.40,-7.53,,-1.31
  └─ Cash Equivalents,5.32,5.26,4.80,4.99,4.09,1.62,2.46,5.36,8.40,7.08,8.97,12.56,
  └─ Loans n Advances,1.99,2.88,2.05,3.77,3.01,2.93,3.29,3.80,5.03,8.02,8.45,2.65,
  └─ Other asset items,7.50,10.52,9.38,8.20,10.19,11.34,12.18,10.92,11.37,14.00,12.10,16.84,
Total Assets,103,115,122,125,128,125,124,128,147,161,175,177,
