Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,
Reserves,50.03,-4.56,-8.70,-9.48,12.75,4.24,4.63,5.41,21.35,37.32,42.61,42.77,
Borrowings,61.57,61.34,62.50,57.75,31.47,29.90,24.40,23.90,22.20,0.00,0.00,0.00,
  └─ Long term Borrowings,0.10,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,
  └─ Short term Borrowings,61.47,61.34,62.50,57.75,31.47,29.90,24.40,23.90,22.20,-0.00,-0.00,-0.00,
Other Liabilities,44.77,31.89,31.24,17.58,16.63,15.69,5.07,2.03,2.66,1.97,3.31,3.84,
  └─ Non controlling int,2.14,0.13,0.12,0.14,0.42,0.66,0.91,1.04,1.16,1.30,1.49,1.66,
  └─ Trade Payables,13.11,12.12,12.11,12.53,11.29,10.71,0.64,0.62,1.31,0.36,0.30,0.47,
  └─ Advance from Customers,10.32,10.62,10.62,3.24,3.24,3.20,3.15,0.00,0.01,0.00,0.00,,
  └─ Other liability items,19.20,9.02,8.39,1.67,1.68,1.12,0.37,0.37,0.18,0.31,1.52,1.71,
Total Liabilities,191.00,123.30,119.67,100.48,95.48,84.46,68.73,65.97,80.84,73.92,80.55,81.24,
Fixed Assets,43.72,3.62,5.82,5.34,4.90,4.48,3.95,3.67,3.54,3.45,3.40,3.37,
  └─ Land,39.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,1.00,1.00,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,
  └─ Plant Machinery,6.55,6.55,2.73,2.73,2.73,2.73,1.69,1.68,1.68,1.68,1.68,,
  └─ Equipments,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,,
  └─ Furniture n fittings,0.67,0.67,0.10,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,
  └─ Vehicles,0.76,0.76,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,
  └─ Other fixed assets,-0.01,0.00,2.65,2.65,2.65,2.65,2.66,2.65,2.65,2.65,2.65,,
  └─ Gross Block,48.71,9.08,6.28,6.20,6.20,6.20,5.17,5.16,5.16,5.16,5.16,,
  └─ Accumulated Depreciation,4.99,5.46,0.46,0.86,1.30,1.72,1.21,1.49,1.63,1.71,1.77,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,15.37,52.88,50.32,50.06,49.48,41.08,41.21,38.85,54.85,55.09,60.99,60.95,
Other Assets,131.91,66.80,63.53,45.08,41.10,38.90,23.57,23.45,22.45,15.38,16.16,16.92,
  └─ Inventories,0.99,0.54,0.49,0.48,0.47,0.46,0.05,0.04,0.00,0.00,0.00,0.00,
  └─ Trade receivables,77.96,37.64,29.53,16.02,13.79,13.77,4.70,2.86,2.90,2.54,2.54,2.54,
    └─ Receivables over 6m,73.75,62.31,0.00,0.00,0.00,0.00,17.33,15.28,15.28,11.95,11.95,,67.01
    └─ Receivables under 6m,4.21,15.32,69.53,56.02,25.79,25.79,0.00,0.00,0.05,0.00,0.00,,9.36
    └─ Prov for Doubtful,0.00,-40.00,-40.00,-40.00,-12.00,-12.01,-12.63,-12.42,-12.43,-9.41,-9.41,,0.00
  └─ Cash Equivalents,2.51,1.01,0.37,1.07,0.58,0.50,0.44,0.52,0.49,0.57,0.65,0.67,
  └─ Loans n Advances,13.44,12.26,0.16,0.01,-3.51,0.06,0.06,0.00,0.00,0.00,0.00,0.26,
  └─ Other asset items,37.01,15.35,32.98,27.50,29.77,24.11,18.32,20.03,19.06,12.27,12.97,13.45,
Total Assets,191.00,123.30,119.67,100.48,95.48,84.46,68.73,65.97,80.84,73.92,80.55,81.24,
