Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30
Reserves,0.07,0.58,0.62,0.74,1.09,0.87,1.22,2.77,3.17,3.28,3.16
Borrowing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0.00,0.17,0.13,0.13,0.11,0.12,0.21,0.14,0.14,0.09,0.06
  └─ Other liability items,0.00,0.17,0.13,0.13,0.11,0.12,0.21,0.14,0.14,0.09,0.06
Total Liabilities,3.37,4.05,4.05,4.17,4.50,4.29,4.73,6.21,6.61,6.67,6.52
Fixed Assets,0.06,0.05,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00
  └─ Land,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Building,0.12,0.12,0.12,0.12,0.12,0.12,0.00,0.00,0.00,0.00,
  └─ Plant Machinery,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,
  └─ Furniture n fittings,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,
  └─ Gross Block,0.15,0.14,0.14,0.14,0.14,0.14,0.02,0.02,0.00,0.00,
  └─ Accumulated Depreciation,0.09,0.09,0.09,0.10,0.10,0.10,0.02,0.02,0.00,0.00,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,3.76,3.93,3.82,3.84,3.60,4.08,6.19,5.21,5.44,0.00
Other Assets,3.31,0.24,0.08,0.31,0.62,0.65,0.65,0.02,1.40,1.23,6.52
  └─ Inventories,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.28,0.01,0.02,0.01,0.02,0.01,0.37,0.03,0.00,0.30,0.94
  └─ Loans n Advances,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
  └─ Other asset items,0.05,0.23,0.01,0.30,0.60,0.64,0.28,-0.01,1.40,0.92,5.58
Total Assets,3.37,4.05,4.05,4.17,4.50,4.29,4.73,6.21,6.61,6.67,6.52
