Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.07,7.36,7.36,10.44
Reserves,4.59,2.93,12.16,23.75
Borrowings,0.50,0.11,0.38,0.11
  └─ Long term Borrowings,0.46,0.11,0.38,0.11
  └─ Short term Borrowings,0.04,0.00,0.00,0.00
Other Liabilities,0.97,1.56,1.96,2.90
  └─ Non controlling int,0.00,-0.50,-0.90,-1.55
  └─ Trade Payables,0.00,0.01,0.10,0.82
  └─ Advance from Customers,0.00,0.01,0.02,
  └─ Other liability items,0.97,2.04,2.74,3.63
Total Liabilities,6.13,11.96,21.86,37.20
Fixed Assets,1.60,4.25,6.03,21.79
  └─ Equipments,0.07,0.12,0.33,
  └─ Computers,1.01,1.18,1.22,
  └─ Furniture n fittings,0.74,1.52,2.11,
  └─ Vehicles,0.33,0.33,0.33,
  └─ Intangible Assets,0.00,0.44,0.44,20.09
  └─ Other fixed assets,0.00,2.15,4.18,
  └─ Gross Block,2.15,5.74,8.61,
  └─ Accumulated Depreciation,0.55,1.48,2.57,
CWIP,0.00,3.13,5.22,0.00
Investments,1.47,0.00,0.00,0.17
Other Assets,3.06,4.58,10.61,15.24
  └─ Inventories,0.00,0.00,0.00,1.64
  └─ Trade receivables,0.00,0.50,2.62,0.00
  └─ Cash Equivalents,1.97,3.23,6.95,9.30
  └─ Loans n Advances,0.02,0.03,0.00,3.87
  └─ Other asset items,1.07,0.82,1.04,0.43
Total Assets,6.13,11.96,21.86,37.20
