Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,56,56,56,56,56,56,56,56,59,62,65,66,
Reserves,1418,1677,1454,993,432,-21,-51,-161,-41,184,165,5,
Borrowings,2096,2010,2264,2422,2240,1761,1081,783,426,307,439,302,
  └─ Long term Borrowings,1430,1479,1430,1784,1555,285,7,0,114,264,274,265,
  └─ Short term Borrowings,376,396,344,276,364,278,1072,780,310,32,156,29,
  └─ Lease Liabilities,0,0,0,0,0,0,3,3,2,11,9,8,
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,291,136,490,362,321,1199,-0,-0,-0,-0,-0,,
Other Liabilities,647,582,741,1498,1957,2260,1179,1266,763,448,288,291,
  └─ Non controlling int,133,81,75,96,31,-27,-6,-7,-7,-8,-8,-6,
  └─ Trade Payables,128,136,138,124,160,203,197,136,158,151,93,76,
  └─ Advance from Customers,222,0,0,0,0,1588,897,968,468,244,125,,
  └─ Other liability items,163,365,527,1277,1766,496,90,169,145,61,78,220,
Total Liabilities,4217,4325,4514,4969,4685,4056,2265,1943,1206,1001,956,665,
Fixed Assets,192,507,500,483,472,46,23,22,19,309,305,302,
  └─ Land,0.06,398.64,122.01,122.01,122.01,0.07,0.07,0.07,0.07,0.07,0.07,,
  └─ Building,91.15,88.76,66.19,66.46,66.46,52.58,27.44,29.16,27.99,38.63,38.63,,
  └─ Plant Machinery,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Ships Vessels,0.64,0.64,0.64,0.64,0.64,0.64,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,22.90,16.70,22.83,16.84,23.56,19.25,18.65,16.24,16.36,16.60,17.17,,
  └─ Furniture n fittings,4.49,4.50,4.40,4.73,4.75,2.05,1.71,1.46,1.46,1.84,1.87,,
  └─ Vehicles,3.91,4.63,4.63,4.80,4.79,3.75,3.75,3.47,3.55,3.55,3.55,,
  └─ Intangible Assets,105.68,20.91,20.91,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.48,4.79,301.65,301.70,301.70,5.50,5.50,5.50,0.66,293.37,293.36,,
  └─ Gross Block,229.31,546.07,543.26,524.17,523.91,83.84,57.12,55.90,50.09,354.06,354.65,,
  └─ Accumulated Depreciation,37.48,39.05,42.78,41.20,52.28,38.20,34.39,33.79,30.93,45.54,49.93,,
CWIP,2,1,1,0,0,0,0,0,0,0,0,0,
Investments,535,486,350,192,161,152,161,148,141,221,248,67,
Other Assets,3488,3331,3663,4294,4053,3858,2082,1773,1046,472,404,296,
  └─ Inventories,2175,2367,2753,3458,3407,3047,1414,1228,578,316,213,192,
  └─ Trade receivables,127,30,49,104,34,20,16,13,6,12,11,11,
    └─ Receivables over 6m,116.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.98,15.66,14.56,,13.65
    └─ Receivables under 6m,12.67,31.61,50.29,108.38,38.01,30.01,29.68,28.05,2.17,8.28,9.57,,253.60
    └─ Prov for Doubtful,-1.48,-1.37,-1.32,-4.20,-4.36,-10.22,-13.95,-15.38,-12.36,-12.13,-12.67,,-1.10
  └─ Cash Equivalents,293,107,129,95,84,111,54,31,17,16,47,17,
  └─ Loans n Advances,83,152,158,201,180,44,39,32,38,21,34,5,
  └─ Other asset items,810,675,575,435,348,636,560,469,407,106,98,70,
Total Assets,4217,4325,4514,4969,4685,4056,2265,1943,1206,1001,956,665,
