Metric,Mar 2025,Mar 2026
Equity Capital,,29
Reserves,,270
Borrowings,,8
  └─ Long term Borrowings,,1.79
  └─ Short term Borrowings,,6.30
Other Liabilities,,208
  └─ Trade Payables,,181
  └─ Other liability items,,26
Total Liabilities,,514
Fixed Assets,,17
CWIP,,0
Investments,,11
Other Assets,,486
  └─ Inventories,,6
  └─ Trade receivables,,405
  └─ Cash Equivalents,,5
  └─ Loans n Advances,,2
  └─ Other asset items,,68
Total Assets,,514
