Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,18,18,18,18,18,18,18,18,18,18,18,18,
Reserves,268,223,84,85,60,60,97,120,138,125,136,160,
Borrowings,113,112,95,96,121,114,99,89,95,98,103,111,
  └─ Long term Borrowings,59,44,36,34,67,58,45,46,47,39,53,63,
  └─ Short term Borrowings,43,52,51,52,39,47,51,40,45,55,47,44,
  └─ Lease Liabilities,0,0,0,0,0,0,3,3,3,3,3,3,
  └─ Other Borrowings,10,16,9,9,16,9,0,-0,0,0,-0,,
Other Liabilities,114,148,163,181,173,211,192,193,194,221,215,212,
  └─ Trade Payables,19,28,32,38,34,48,43,51,46,66,63,61,
  └─ Advance from Customers,2,5,4,9,7,10,7,5,11,16,14,,
  └─ Other liability items,93,115,127,135,132,152,142,136,137,140,138,151,
Total Liabilities,513,501,361,381,373,403,407,420,445,463,472,502,
Fixed Assets,428,424,277,277,280,285,285,286,291,298,296,296,
  └─ Land,393.83,368.79,229.21,229.21,229.21,232.42,232.42,232.40,232.40,232.40,232.40,,
  └─ Building,47.34,46.95,14.98,14.92,15.63,15.45,15.83,17.66,19.44,24.58,23.75,,
  └─ Plant Machinery,61.12,86.20,12.21,14.05,16.45,16.62,17.86,20.16,23.54,28.91,35.33,,
  └─ Furniture n fittings,3.12,3.03,0.29,0.39,0.46,0.49,0.58,0.65,1.14,1.65,1.87,,
  └─ Vehicles,7.47,7.23,1.71,1.57,1.58,1.30,1.48,1.66,3.07,3.89,4.22,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,
  └─ Other fixed assets,0.59,0.66,23.70,25.85,29.34,34.51,36.38,37.06,39.58,39.70,40.15,,
  └─ Gross Block,513.47,512.86,282.10,285.99,292.67,300.79,304.55,309.59,319.17,331.13,337.72,,
  └─ Accumulated Depreciation,85.73,89.09,5.01,9.10,13.08,15.85,19.93,24.00,28.24,33.59,41.61,,
CWIP,2,1,8,11,10,13,22,36,58,72,88,104,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,83,76,76,93,83,106,100,98,97,93,88,102,
  └─ Inventories,22.82,22.19,25.01,28.07,29.47,40.54,34.88,34.92,37.79,36.97,38.40,45.74,
  └─ Trade receivables,12.78,6.94,7.59,14.39,9.81,8.23,16.01,13.52,11.35,18.46,13.25,15.16,
    └─ Receivables over 6m,5.12,5.18,0.00,0.00,0.00,0.00,2.13,7.52,7.95,7.85,7.55,,5.85
    └─ Receivables under 6m,11.55,6.41,12.69,19.48,14.91,13.69,19.34,11.57,9.69,17.53,12.71,,12.97
    └─ Prov for Doubtful,-3.90,-4.64,-5.10,-5.10,-5.10,-5.46,-5.46,-5.57,-6.29,-6.92,-7.01,,-3.97
  └─ Cash Equivalents,9.46,9.40,2.81,4.52,2.42,3.64,2.15,3.90,2.05,2.17,1.51,4.28,
  └─ Loans n Advances,0.89,2.39,2.69,4.38,4.07,11.20,5.06,7.06,7.24,5.08,4.95,0.02,
  └─ Other asset items,37.38,35.44,37.68,41.20,37.53,41.93,42.21,38.97,38.20,30.70,30.12,36.42,
Total Assets,513,501,361,381,373,403,407,420,445,463,472,502,
