Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,26,28,28,28,28,28,28,38,38,39,39,39,
Reserves,427,489,378,441,459,353,236,238,230,249,259,286,
Borrowings,127,104,84,86,78,90,104,95,105,76,88,94,
  └─ Long term Borrowings,55.97,43.59,31.99,20.17,37.10,33.55,60.13,50.52,22.20,32.33,46.29,48.84,
  └─ Short term Borrowings,9.43,10.85,10.73,10.70,13.96,7.27,33.92,36.42,58.34,19.84,20.98,28.36,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,19.72,9.89,8.21,24.53,24.27,21.03,16.31,
  └─ Other Borrowings,61.43,49.56,41.30,55.10,26.98,29.11,0.01,0.00,0.00,0.00,0.00,,
Other Liabilities,193,228,225,220,218,196,145,155,150,168,165,221,
  └─ Non controlling int,7,11,6,-8,0,0,0,0,0,0,0,0,
  └─ Trade Payables,66,89,92,97,99,83,60,57,59,68,63,91,
  └─ Advance from Customers,18,20,30,23,28,22,12,20,17,18,17,,
  └─ Other liability items,102,108,97,108,91,91,74,78,74,81,85,130,
Total Liabilities,773,848,715,775,784,667,514,526,524,531,551,640,
Fixed Assets,475,464,276,246,230,223,173,145,146,141,170,175,
  └─ Building,3.06,3.86,5.84,5.99,8.04,8.31,10.33,10.86,10.77,10.77,9.97,,
  └─ Plant Machinery,564.56,612.71,305.37,244.44,268.15,277.97,279.06,289.38,289.55,292.90,310.78,,
  └─ Equipments,3.47,3.97,1.71,2.19,2.76,3.19,3.49,0.00,0.00,3.66,3.93,,
  └─ Computers,4.13,4.74,0.95,1.70,3.56,4.89,5.24,9.26,10.85,6.64,7.82,,
  └─ Furniture n fittings,1.30,1.73,0.84,0.90,1.06,1.11,1.66,1.64,1.65,1.84,1.58,,
  └─ Vehicles,10.98,24.21,19.60,22.82,23.16,23.87,22.73,23.19,21.16,20.34,21.51,,
  └─ Intangible Assets,168.94,172.74,14.54,7.31,23.11,23.11,23.11,23.11,23.11,23.11,29.07,37.28,
  └─ Other fixed assets,10.35,10.84,11.49,12.00,12.20,36.66,36.65,44.00,67.09,73.66,88.05,,
  └─ Gross Block,766.79,834.80,360.34,297.35,342.04,379.11,382.27,401.44,424.18,432.92,472.71,,
  └─ Accumulated Depreciation,291.55,370.70,84.81,51.32,112.11,155.88,208.80,256.53,278.36,291.64,303.08,,
CWIP,9,7,7,21,9,20,18,9,11,7,5,9,
Investments,13,36,78,138,152,105,65,48,29,17,23,31,
Other Assets,276,341,355,370,393,319,257,324,338,366,353,425,
  └─ Inventories,11,11,13,11,11,14,11,9,13,12,10,8,
  └─ Trade receivables,105,152,147,184,201,131,40,34,66,96,115,162,
    └─ Receivables over 6m,16,28,0,0,0,0,0,38,28,39,32,,16
    └─ Receivables under 6m,97,134,158,200,222,155,74,28,63,82,109,,82
    └─ Prov for Doubtful,-8,-10,-11,-15,-21,-24,-33,-31,-25,-25,-25,,-6
  └─ Cash Equivalents,58,67,96,74,56,28,34,89,68,100,65,104,
  └─ Loans n Advances,5,15,12,9,13,17,11,11,9,9,6,12,
  └─ Other asset items,97,96,87,92,111,128,160,181,183,149,157,139,
Total Assets,773,848,715,775,784,667,514,526,524,531,551,640,
