Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,13,13,6,6,6,6,6,6,6,6,6,6
Reserves,207,208,97,109,116,117,120,131,141,187,201,251
Borrowings,123,102,76,46,114,66,155,179,220,101,275,259
  └─ Long term Borrowings,68,57,29,16,10,21,33,47,58,46,79,43
  └─ Short term Borrowings,41,30,40,18,86,40,122,132,162,55,196,216
  └─ Other Borrowings,13,15,7,12,18,5,0,0,0,0,0,
Other Liabilities,8,13,14,5,6,14,21,35,56,39,38,118
  └─ Non controlling int,1,2,1,0,0,0,0,0,0,0,0,0
  └─ Trade Payables,1,7,2,2,4,10,16,26,39,21,17,29
  └─ Advance from Customers,2,1,2,1,0,2,3,6,14,2,4,
  └─ Other liability items,4,4,8,2,1,2,2,2,3,17,17,89
Total Liabilities,351,336,193,166,241,203,302,351,424,334,521,635
Fixed Assets,206,206,72,63,77,81,81,77,80,77,80,84
  └─ Land,119.15,121.66,17.57,27.68,27.65,27.61,27.58,27.54,27.59,27.56,26.76,
  └─ Building,5.99,5.99,5.86,6.26,8.51,8.50,8.50,8.52,8.52,8.58,8.54,
  └─ Plant Machinery,124.28,126.27,97.14,73.73,85.97,93.24,97.83,99.19,103.13,107.14,116.96,
  └─ Equipments,1.57,1.58,1.60,1.71,1.73,1.76,1.76,1.76,1.79,1.82,2.28,
  └─ Computers,0.71,0.73,0.75,0.76,0.78,0.79,0.85,0.87,0.94,1.00,1.08,
  └─ Furniture n fittings,4.97,5.17,5.28,5.28,7.99,9.83,10.08,10.15,10.24,10.40,10.75,
  └─ Vehicles,3.74,3.90,4.01,5.29,5.89,6.15,6.20,6.25,10.36,10.38,10.70,
  └─ Other fixed assets,-0.01,0.00,0.00,0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,
  └─ Gross Block,260.40,265.30,132.21,120.72,138.52,147.87,152.79,154.28,162.57,166.88,177.06,
  └─ Accumulated Depreciation,54.91,59.69,59.81,57.72,61.43,66.48,71.98,77.61,83.05,89.64,96.63,
CWIP,1,1,0,0,0,0,0,0,0,0,0,0
Investments,29,26,0,0,0,0,0,0,0,0,0,0
Other Assets,115,104,121,103,164,122,221,275,344,256,440,551
  └─ Inventories,42,33,51,37,98,57,86,105,145,83,157,230
  └─ Trade receivables,32,31,36,35,38,47,89,98,121,98,146,200
  └─ Cash Equivalents,9,3,5,15,4,4,4,12,1,4,8,1
  └─ Loans n Advances,2,19,12,8,9,5,16,22,28,33,64,2
  └─ Other asset items,31,16,16,9,15,9,27,38,50,38,64,118
Total Assets,351,336,193,166,241,203,302,351,424,334,521,635
