Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10.51,11.87,11.87,11.87,23.03,23.03,24.18,24.18,24.18
Reserves,7.40,12.14,13.60,15.42,34.80,44.14,61.10,66.24,80.89
Borrowings,10.33,5.13,1.05,0.00,47.25,51.13,35.72,33.88,30.09
  └─ Long term Borrowings,4.15,2.30,0.32,0.00,47.25,48.13,32.12,29.72,26.78
  └─ Short term Borrowings,6.18,2.83,0.73,0.00,0.00,3.00,3.59,4.16,3.31
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,
Other Liabilities,3.22,1.79,1.69,4.30,10.32,13.23,12.85,12.21,12.29
  └─ Trade Payables,2.86,1.53,0.89,3.52,6.09,10.67,11.68,7.29,9.97
  └─ Advance from Customers,0.02,0.00,0.00,0.03,0.00,0.04,0.36,3.88,
  └─ Other liability items,0.34,0.26,0.80,0.75,4.23,2.52,0.81,1.04,2.32
Total Liabilities,31.46,30.93,28.21,31.59,115.40,131.53,133.85,136.51,147.45
Fixed Assets,5.13,3.09,2.64,2.73,12.81,16.72,44.13,49.35,58.89
  └─ Land,0.01,2.29,2.29,2.29,0.85,4.56,7.62,1.78,
  └─ Building,0.62,0.57,0.57,1.07,4.24,2.10,5.81,9.70,
  └─ Plant Machinery,2.40,0.01,0.01,0.01,9.13,9.21,23.17,32.00,
  └─ Equipments,0.00,0.28,0.28,0.28,0.04,0.21,0.23,0.35,
  └─ Computers,0.02,0.02,0.02,0.02,0.05,0.10,0.12,0.18,
  └─ Furniture n fittings,0.58,0.34,0.42,0.42,0.83,1.34,2.18,2.39,
  └─ Vehicles,0.29,0.32,0.34,0.34,1.12,1.20,2.15,2.79,
  └─ Wind turbines,5.98,5.87,5.87,5.87,5.87,5.87,5.87,5.87,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Other fixed assets,1.49,0.11,0.01,0.01,0.37,3.85,12.22,16.03,
  └─ Gross Block,11.39,9.81,9.81,10.31,22.50,28.44,59.37,71.09,
  └─ Accumulated Depreciation,6.26,6.72,7.17,7.59,9.69,11.72,15.24,21.73,
CWIP,0.00,0.00,0.00,0.00,0.00,10.41,1.67,14.68,1.67
Investments,2.52,0.00,0.10,0.10,20.91,2.93,2.95,2.98,10.96
Other Assets,23.81,27.84,25.47,28.76,81.68,101.47,85.10,69.50,75.93
  └─ Inventories,2.31,4.97,4.38,3.10,20.90,32.56,23.56,21.19,21.71
  └─ Trade receivables,20.39,20.30,19.06,18.11,45.23,31.22,27.81,23.61,26.73
    └─ Receivables over 6m,4.33,4.72,9.82,10.62,5.72,0.00,11.48,8.14,
    └─ Receivables under 6m,16.06,15.58,9.24,7.49,39.51,31.22,16.33,16.10,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.63,
  └─ Cash Equivalents,0.35,0.39,0.25,1.25,2.96,1.81,6.02,0.03,4.41
  └─ Loans n Advances,0.18,0.17,0.52,0.52,3.56,1.92,0.54,0.42,21.37
  └─ Other asset items,0.58,2.01,1.26,5.78,9.03,33.96,27.17,24.25,1.71
Total Assets,31.46,30.93,28.21,31.59,115.40,131.53,133.85,136.51,147.45
