Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,10,10,10,10,10,20,20,20,
Reserves,36,39,39,40,43,47,47,49,53,43,45,50,
Borrowings,35,30,29,35,37,25,22,24,31,6,0,0,
  └─ Long term Borrowings,1.77,1.95,1.72,4.04,5.81,4.39,2.18,0.59,10.09,5.95,0.05,0.48,
  └─ Short term Borrowings,33.30,28.06,27.03,31.19,31.57,20.89,20.00,23.89,21.27,0.00,0.00,0.00,
Other Liabilities,74,91,79,75,61,73,55,58,36,26,28,34,
  └─ Trade Payables,74.19,90.49,78.33,74.48,60.49,72.79,54.61,57.25,36.14,25.40,27.91,34.09,
  └─ Other liability items,0.09,0.21,0.28,0.18,0.19,0.28,0.24,0.48,0.35,0.30,0.15,0.29,
Total Liabilities,155,169,156,160,151,155,133,141,131,95,93,104,
Fixed Assets,1,1,1,0,1,0,0,0,0,0,0,0,
  └─ Land,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,,
  └─ Building,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,,
  └─ Plant Machinery,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.48,0.43,0.43,0.43,,
  └─ Equipments,0.05,0.02,0.03,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,,
  └─ Computers,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,,
  └─ Furniture n fittings,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,,
  └─ Vehicles,0.00,0.00,0.00,0.00,0.34,0.34,0.34,0.34,0.34,0.34,0.34,,
  └─ Other fixed assets,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,,
  └─ Gross Block,1.51,1.52,1.53,1.55,1.91,1.91,1.91,2.00,1.95,1.97,1.97,,
  └─ Accumulated Depreciation,0.81,0.92,1.01,1.09,1.35,1.49,1.58,1.66,1.71,1.75,1.80,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,155,169,156,159,150,154,133,141,130,95,93,104,
  └─ Inventories,16,18,24,26,30,31,19,33,26,17,20,16,
  └─ Trade receivables,124,135,121,122,109,119,109,102,95,75,71,85,
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33,19.42,40.17,33.54,,0.00
    └─ Receivables under 6m,124.01,135.03,120.59,122.37,108.59,119.05,109.32,89.65,75.50,35.20,37.42,,142.78
  └─ Cash Equivalents,14,15,10,10,10,4,4,5,8,1,1,2,
  └─ Loans n Advances,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other asset items,1,1,1,0,1,0,1,1,1,1,1,1,
Total Assets,155,169,156,160,151,155,133,141,131,95,93,104,
