Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,100,100,100,300,300,600,600,600,600,600,600,810,
Reserves,3171,3934,4738,4881,5798,6106,7027,7832,17267,19183,21044,33221,
Borrowings,1117,2478,2302,2264,2422,2715,4481,5147,18019,16277,18362,15434,
  └─ Long term Borrowings,770,2072,2108,1790,1526,1222,2962,3998,15290,12932,12405,10746,
  └─ Short term Borrowings,261,395,97,130,261,668,1397,906,2480,2797,5350,4078,
  └─ Lease Liabilities,0,0,0,0,0,90,122,243,248,547,606,609,
  └─ Other Borrowings,87,10,97,344,635,736,0,0,0,0,0,,
Other Liabilities,1988,1947,2254,2545,3672,4993,6382,6763,15856,19693,18534,14185,
  └─ Non controlling int,172,266,376,468,609,677,881,1038,4622,5491,6068,2590,
  └─ Trade Payables,429,610,740,1005,1198,1325,1514,1608,3842,6272,6549,6772,
  └─ Advance from Customers,221,243,234,247,276,322,401,444,541,516,612,,
  └─ Other liability items,1165,828,904,825,1589,2669,3587,3672,6851,7413,5304,4823,
Total Liabilities,6375,8458,9394,9990,12192,14414,18490,20342,51742,55753,58540,63651,
Fixed Assets,1630,1748,3626,3700,4471,5971,6364,6569,29468,30644,31963,38860,
  └─ Land,123,155,219,256,273,306,307,318,329,375,410,,
  └─ Building,592,661,1280,1356,1452,1937,2025,2247,2585,3156,3612,,
  └─ Plant Machinery,1996,2217,3521,3816,4704,5880,6471,7118,9091,9645,11306,,
  └─ Equipments,203,209,220,223,252,295,352,352,391,431,432,,
  └─ Furniture n fittings,55,64,80,89,104,122,148,166,226,242,267,,
  └─ Vehicles,6,6,7,13,15,24,25,28,30,59,82,,
  └─ Intangible Assets,33,43,43,43,195,460,753,831,22471,16372,16786,28809,
  └─ Other fixed assets,34,49,62,78,98,122,139,173,198,7650,7910,,
  └─ Gross Block,3042,3404,5431,5874,7095,9147,10221,11233,35321,37930,40804,,
  └─ Accumulated Depreciation,1412,1655,1806,2174,2624,3176,3857,4664,5854,7286,8841,,
CWIP,1677,2240,839,1303,1899,2196,2800,4110,7317,7993,8508,4613,
Investments,230,902,1253,675,1012,966,1952,1588,2069,1000,1127,1779,
Other Assets,2839,3569,3676,4312,4811,5281,7374,8074,12888,16117,16941,18399,
  └─ Inventories,453,542,635,722,1032,1436,1867,2298,4244,4944,4931,6086,
  └─ Trade receivables,770,714,883,1064,1292,1224,1503,2058,3573,6231,5488,5987,
    └─ Receivables over 6m,16,0,0,0,0,0,0,95,326,856,447,,10
    └─ Receivables under 6m,765,720,892,1078,1306,1236,1516,1999,3309,7593,6653,,595
    └─ Prov for Doubtful,-10,-6,-9,-14,-14,-12,-12,-36,-62,-2218,-1612,,-5
  └─ Cash Equivalents,938,1539,1044,1323,1057,999,2015,1748,2400,2259,4120,3194,
  └─ Loans n Advances,0,50,76,82,102,151,137,216,282,264,367,639,
  └─ Other asset items,678,724,1038,1121,1328,1471,1852,1754,2389,2420,2035,2494,
Total Assets,6375,8458,9394,9990,12192,14414,18490,20342,51742,55753,58540,63651,
