Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2015,Mar 2016
Equity Capital,10,10,98,98,,
Reserves,-10,61,294,369,,
Borrowings,1,1,83,51,,
  └─ Long term Borrowings,0.55,1.20,43.34,49.94,2.83,2.83
  └─ Short term Borrowings,0.00,0.00,38.51,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,1.26,0.71,0.00,0.00
  └─ Other Borrowings,0.01,0.00,0.00,,,
Other Liabilities,0,0,188,8,,
  └─ Trade Payables,0.00,0.04,170.96,5.35,0.00,0.00
  └─ Other liability items,0.01,0.07,16.58,2.95,0.11,0.10
Total Liabilities,0,72,662,526,,
Fixed Assets,0,0,1,1,,
  └─ Building,0.00,0.00,1.32,,,
  └─ Intangible Assets,0.00,0.00,0.00,0.11,0.00,0.00
  └─ Other fixed assets,0.00,0.00,0.27,,,
  └─ Gross Block,0.00,0.00,1.59,,,
  └─ Accumulated Depreciation,0.00,0.00,0.14,,,
CWIP,0,0,0,0,,
Investments,0,72,72,72,,
Other Assets,0,0,589,453,,
  └─ Trade receivables,0,0,289,142,0,0
  └─ Cash Equivalents,0,0,7,14,0,0
  └─ Loans n Advances,0,0,3,0,1,0
  └─ Other asset items,0,0,291,297,0,0
Total Assets,0,72,662,526,,
