Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010
Equity Capital,4.27,4.27,4.27,4.27,4.27
Reserves,5.82,4.42,5.60,7.10,9.67
Borrowings,2.08,1.00,0.10,1.91,1.20
  └─ Other Borrowings,2.08,1.00,0.10,1.91,1.20
Other Liabilities,2.14,1.68,1.71,1.99,2.43
  └─ Trade Payables,0.80,0.23,0.57,0.34,0.29
  └─ Other liability items,1.34,1.45,1.14,1.65,2.14
Total Liabilities,14.31,11.37,11.68,15.27,17.57
Fixed Assets,4.53,4.46,3.49,3.35,3.32
  └─ Building,0.92,0.87,0.87,0.87,0.87
  └─ Plant Machinery,1.68,1.87,1.92,0.76,0.87
  └─ Equipments,0.58,0.59,0.57,0.40,0.50
  └─ Computers,0.46,0.46,0.47,0.40,0.41
  └─ Furniture n fittings,2.01,2.04,2.05,1.53,1.70
  └─ Vehicles,0.56,0.59,0.50,1.26,0.95
  └─ Intangible Assets,0.33,0.33,0.33,0.33,0.33
  └─ Gross Block,6.54,6.75,6.71,5.55,5.63
  └─ Accumulated Depreciation,2.01,2.29,3.22,2.20,2.31
CWIP,0.00,0.00,0.00,0.00,0.00
Investments,0.03,0.03,0.06,0.60,1.86
Other Assets,9.75,6.88,8.13,11.32,12.39
  └─ Inventories,1.36,0.44,0.44,0.29,0.57
  └─ Trade receivables,2.77,1.16,1.65,3.60,1.57
    └─ Receivables over 6m,0.50,0.10,0.70,0.71,0.11
    └─ Receivables under 6m,2.27,1.06,1.63,3.57,1.46
    └─ Prov for Doubtful,0.00,0.00,-0.68,-0.68,0.00
  └─ Cash Equivalents,0.41,0.21,2.09,4.61,6.51
  └─ Loans n Advances,0.19,0.17,0.39,0.71,1.24
  └─ Other asset items,5.02,4.90,3.56,2.11,2.50
Total Assets,14.31,11.37,11.68,15.27,17.57
