Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,17,17,17,17,17,17,16,16,16,15,15
Reserves,42,45,65,101,68,53,57,50,49,57,45,51
Borrowings,2,0,0,1,3,19,17,18,12,8,11,6
  └─ Long term Borrowings,0.31,0.04,0.12,0.55,1.40,0.79,0.29,0.51,0.39,0.00,0.84,0.76
  └─ Short term Borrowings,0.00,0.01,0.00,0.00,0.69,17.53,15.56,17.76,11.26,7.73,8.83,5.45
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.04,0.02,0.00,1.41,0.02
  └─ Other Borrowings,1.22,0.26,0.02,0.15,0.45,0.61,0.61,-0.01,0.00,0.00,0.00,
Other Liabilities,15,12,15,26,29,20,27,25,25,17,19,21
  └─ Trade Payables,7.72,5.66,8.43,15.16,22.33,15.92,20.19,20.77,19.64,11.97,13.35,15.95
  └─ Advance from Customers,0.00,0.00,0.00,3.14,3.14,0.69,3.43,0.60,1.32,0.02,0.11,
  └─ Other liability items,6.80,6.58,6.64,8.19,3.66,2.93,3.04,3.54,4.51,4.67,5.33,5.54
Total Liabilities,75,74,97,145,117,109,118,109,102,97,91,94
Fixed Assets,16,17,17,20,24,23,29,28,27,26,33,42
  └─ Land,4.36,4.36,4.36,4.36,4.36,4.96,5.54,4.36,4.36,4.36,4.36,
  └─ Building,7.23,7.39,7.61,7.61,7.92,7.92,11.79,11.51,13.64,13.64,15.72,
  └─ Plant Machinery,21.17,22.45,22.60,25.38,27.50,28.86,33.05,34.15,34.04,35.55,35.88,
  └─ Equipments,0.00,0.00,1.15,1.10,0.17,0.17,0.19,0.23,0.34,0.38,0.43,
  └─ Furniture n fittings,2.48,2.48,2.77,3.17,2.60,2.61,2.62,2.61,2.73,2.76,4.72,
  └─ Vehicles,0.85,0.85,0.79,1.19,3.31,3.31,3.31,4.12,4.12,3.51,4.65,
  └─ Other fixed assets,0.00,0.00,0.00,0.00,-0.01,0.01,0.00,1.64,0.00,0.00,2.29,
  └─ Gross Block,36.09,37.53,39.28,42.81,45.85,47.84,56.50,58.62,59.23,60.20,68.05,
  └─ Accumulated Depreciation,19.93,20.88,21.92,22.92,22.31,24.58,27.14,30.40,31.96,33.77,34.81,
CWIP,0,0,0,0,0,2,0,0,0,1,0,0
Investments,12,12,30,68,58,47,44,43,36,35,22,21
Other Assets,47,46,50,57,36,37,45,39,39,35,35,31
  └─ Inventories,4.32,5.75,5.21,12.00,7.38,7.11,10.34,7.78,8.41,9.74,8.53,7.88
  └─ Trade receivables,6.33,5.11,5.88,5.76,12.12,12.65,18.14,11.93,13.82,8.61,12.14,12.80
  └─ Cash Equivalents,1.33,1.27,1.15,1.44,1.55,2.00,1.24,2.38,1.59,1.12,0.96,2.16
  └─ Loans n Advances,28.16,0.06,26.87,28.27,5.15,0.85,0.85,3.07,0.93,0.78,0.78,2.15
  └─ Other asset items,7.10,33.57,10.45,9.60,9.86,14.18,14.09,13.35,13.98,14.62,12.91,5.95
Total Assets,75,74,97,145,117,109,118,109,102,97,91,94
