Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,200,204,204,204,204,204,204,204,204,204,204,204,
Reserves,568,672,759,831,877,932,916,1284,1927,2679,3422,4333,
Borrowings,362,258,217,802,813,952,826,723,884,1627,2428,5857,
  └─ Long term Borrowings,207,188,180,696,725,619,504,432,626,1195,1966,4667,
  └─ Short term Borrowings,99,45,9,38,12,11,114,113,136,249,247,199,
  └─ Lease Liabilities,0,0,0,0,0,234,208,179,122,183,215,991,
  └─ Other Borrowings,57,25,28,68,77,88,0,0,0,-0,0,,
Other Liabilities,241,424,468,692,746,813,833,931,1155,1123,1216,2080,
  └─ Non controlling int,1,0,0,0,0,1,1,1,1,1,2,2,
  └─ Trade Payables,136,161,207,305,334,362,410,449,615,604,574,1032,
  └─ Advance from Customers,8,13,10,13,16,0,1,1,0,0,0,,
  └─ Other liability items,96,249,251,373,396,450,421,481,539,518,640,1045,
Total Liabilities,1371,1557,1648,2529,2640,2901,2779,3143,4170,5633,7271,12474,
Fixed Assets,913,1054,1082,1848,1838,2092,1961,1980,2336,2651,4266,7821,
  └─ Land,94,209,208,241,242,270,270,292,376,450,1112,,
  └─ Building,362,390,403,796,828,1052,1053,1101,1150,1283,1910,,
  └─ Equipments,427,458,525,773,832,955,986,1057,1192,1390,1682,,
  └─ Computers,17,20,22,32,36,42,44,56,67,77,81,,
  └─ Furniture n fittings,238,261,154,198,208,220,218,225,239,261,349,,
  └─ Vehicles,3,3,3,4,4,4,4,5,6,6,8,,
  └─ Intangible Assets,64,59,58,66,66,66,66,66,117,126,127,2449,
  └─ Other fixed assets,15,18,149,275,289,334,341,352,516,520,637,,
  └─ Gross Block,1220,1417,1522,2385,2505,2943,2982,3155,3663,4114,5906,,
  └─ Accumulated Depreciation,307,363,440,537,666,851,1022,1175,1326,1463,1641,,
CWIP,20,14,53,35,56,12,20,67,259,514,86,267,
Investments,52,87,96,9,17,86,120,132,252,844,1084,573,
Other Assets,385,402,417,637,729,711,678,964,1323,1624,1835,3813,
  └─ Inventories,52,51,53,85,91,72,59,74,85,124,124,155,
  └─ Trade receivables,143,152,157,279,266,262,279,437,432,422,555,656,
    └─ Receivables over 6m,49,0,0,0,0,0,0,72,127,125,141,,43
    └─ Receivables under 6m,113,170,170,309,308,319,329,423,390,364,494,,111
    └─ Prov for Doubtful,-19,-19,-13,-30,-42,-56,-50,-59,-85,-67,-80,,-19
  └─ Cash Equivalents,30,24,34,35,101,115,132,172,380,416,647,2129,
  └─ Loans n Advances,13,14,19,43,38,32,37,43,66,61,71,159,
  └─ Other asset items,148,161,153,195,233,230,171,238,360,601,438,715,
Total Assets,1371,1557,1648,2529,2640,2901,2779,3143,4170,5633,7271,12474,
