Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,65,65,65,62,59,56,56,53,44,44,44,44,
Reserves,1071,1566,2090,1977,1816,1862,1940,2085,1704,1885,1904,1972,
Borrowings,648,591,308,148,406,281,318,352,443,247,186,110,
  └─ Long term Borrowings,195,259,50,50,39,0,262,259,170,93,0,0,
  └─ Short term Borrowings,353,256,83,98,305,204,6,18,199,86,104,36,
  └─ Lease Liabilities,0,0,0,0,0,56,49,75,75,68,81,74,
  └─ Preference Capital,0,0,0,0,0,0,0,0,84,92,0,0,
  └─ Other Borrowings,100,77,175,0,62,21,-0,0,-84,-92,0,,
Other Liabilities,469,442,748,785,814,738,648,653,739,652,570,584,
  └─ Non controlling int,1,33,236,247,226,230,220,214,183,164,127,116,
  └─ Trade Payables,113,83,147,134,163,177,96,139,168,170,139,131,
  └─ Advance from Customers,19,22,36,23,19,19,19,18,30,39,47,,
  └─ Other liability items,336,303,329,381,406,313,313,281,357,279,257,337,
Total Liabilities,2253,2664,3212,2972,3096,2938,2961,3142,2930,2827,2702,2709,
Fixed Assets,773,1422,1492,1476,1493,1455,1346,1269,1068,908,747,687,
  └─ Land,48,53,64,42,42,42,42,31,34,31,29,,
  └─ Building,238,161,173,179,283,363,369,352,338,331,341,,
  └─ Plant Machinery,698,370,438,460,486,499,499,499,495,503,521,,
  └─ Equipments,18,10,15,19,22,25,26,26,28,32,34,,
  └─ Computers,66,18,28,34,39,43,44,47,51,57,63,,
  └─ Furniture n fittings,17,15,23,26,27,29,31,31,31,35,36,,
  └─ Vehicles,31,18,25,28,30,32,32,32,34,38,44,,
  └─ Intangible Assets,282,654,654,654,654,655,655,655,655,655,655,303,
  └─ Other fixed assets,19,242,321,414,415,416,419,419,351,353,349,,
  └─ Gross Block,1418,1542,1740,1856,1999,2103,2115,2091,2017,2034,2072,,
  └─ Accumulated Depreciation,644,119,248,380,505,649,769,821,949,1126,1325,,
CWIP,72,145,76,12,3,2,2,2,2,6,12,1,
Investments,357,362,535,523,506,526,839,1029,1020,926,1068,1165,
Other Assets,1051,734,1109,961,1093,955,774,842,839,986,874,856,
  └─ Inventories,93,67,94,66,168,187,54,82,91,50,59,42,
  └─ Trade receivables,364,448,516,607,633,563,432,432,453,487,449,440,
    └─ Receivables over 6m,104,-0,-0,-0,-0,-0,-0,-0,253,230,211,,86
    └─ Receivables under 6m,313,523,600,701,733,691,566,572,327,388,371,,302
    └─ Prov for Doubtful,-53,-75,-84,-94,-100,-128,-134,-140,-127,-131,-134,,-45
  └─ Cash Equivalents,493,50,349,118,122,41,111,160,56,219,131,104,
  └─ Loans n Advances,4,18,26,16,19,17,12,14,15,29,33,56,
  └─ Other asset items,97,151,125,154,152,146,165,153,224,200,203,215,
Total Assets,2253,2664,3212,2972,3096,2938,2961,3142,2930,2827,2702,2709,
