Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1090,1100,1100,1100,1100,1100,1100,1100,1115,1115,1201,1201
Reserves,-7,1572,1847,4957,6943,7399,7819,8813,10634,11526,20867,24226
Borrowings,9701,8585,8975,10428,20137,24246,27095,29902,34270,37070,39926,49176
  └─ Long term Borrowings,5312,5094,7729,8595,16304,22290,23809,27774,31330,33560,36992,45367
  └─ Short term Borrowings,3586,2845,931,1011,1633,1236,3152,2041,2868,3449,2864,3531
  └─ Lease Liabilities,0,0,0,0,0,0,134,87,71,61,69,278
  └─ Other Borrowings,803,646,314,823,2200,720,0,0,0,0,0,0
Other Liabilities,708,489,890,781,4379,6966,7219,7650,7913,8827,11908,18153
  └─ Non controlling int,0,0,0,0,0,1062,1104,1094,1127,1062,943,1098
  └─ Trade Payables,49,8,27,39,1237,1752,1241,1608,1800,1516,3305,7410
  └─ Advance from Customers,0,1,2,5,74,87,77,91,98,196,147,325
  └─ Other liability items,659,480,861,736,3067,4065,4798,4857,4887,6053,7513,9320
Total Liabilities,11492,11746,12811,17265,32558,39711,43234,47464,53932,58538,73902,92757
Fixed Assets,10573,10060,9853,9291,24412,24924,26987,30272,32645,38920,39555,46804
  └─ Land,97,79,91,92,2728,2835,2865,3472,3522,3643,2737,3107
  └─ Building,88,87,87,88,951,1114,1168,1234,1297,1475,1352,2032
  └─ Plant Machinery,10481,10135,10478,10492,17036,17892,20474,23643,26808,33593,35390,42599
  └─ Equipments,3,3,3,4,13,15,24,32,39,44,50,56
  └─ Computers,0,0,0,1,4636,5115,5785,6499,7098,7857,8752,9673
  └─ Furniture n fittings,2,2,2,2,37,45,52,69,78,82,99,192
  └─ Railway sidings,0,0,0,0,7,7,7,7,7,7,0,0
  └─ Vehicles,0,0,0,0,14,26,40,47,77,81,75,89
  └─ Intangible Assets,314,314,320,321,1572,1574,1574,1631,1631,1631,1639,1639
  └─ Other fixed assets,0,0,0,0,7,63,84,136,176,368,410,314
  └─ Gross Block,10985,10620,10982,11000,27001,28685,32072,36769,40733,48781,50504,59700
  └─ Accumulated Depreciation,412,560,1129,1708,2589,3761,5086,6497,8088,9861,10949,12897
CWIP,10,258,1343,2353,694,2212,5255,5060,6200,3003,5702,2054
Investments,-0,20,105,-0,336,313,442,561,1370,766,2638,2644
Other Assets,909,1407,1510,5621,7117,12262,10550,11572,13716,15849,26007,41256
  └─ Inventories,21,22,39,35,366,541,234,250,152,255,625,669
  └─ Trade receivables,449,182,190,258,722,1000,1014,1071,1438,3745,4218,5734
    └─ Receivables over 6m,13,0,0,0,0,0,0,88,48,185,457,576
    └─ Receivables under 6m,436,182,192,260,752,1078,1025,994,1414,3584,3785,5180
    └─ Prov for Doubtful,0,0,-2,-2,-30,-77,-11,-12,-24,-24,-24,-23
  └─ Cash Equivalents,15,151,393,665,702,2297,1290,1393,1704,2228,3619,3947
  └─ Loans n Advances,1,5,16,17,129,2731,436,269,655,675,802,1505
  └─ Other asset items,424,1047,873,4646,5198,5693,7576,8589,9768,8946,16743,29400
Total Assets,11492,11746,12811,17265,32558,39711,43234,47464,53932,58538,73902,92757
