Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,117,117,137,137,137,137,137,146,146,146,146,162,
Reserves,688,815,1582,2139,2669,3005,3263,3404,3855,4223,4918,6667,
Borrowings,3512,3630,4230,4949,7406,9060,10508,8783,6658,7240,9525,8041,
  └─ Long term Borrowings,1574,1760,2272,2939,4820,5986,7009,5964,3961,5052,6935,5592,
  └─ Short term Borrowings,1376,1455,1508,1798,2130,2363,3499,2819,2697,2188,2590,2450,
  └─ Other Borrowings,561,416,450,212,456,711,0,0,0,0,0,,
Other Liabilities,1276,1714,2071,3351,4227,4531,4460,4007,4780,5030,5120,4038,
  └─ Non controlling int,0,0,0,14,29,162,373,-1,-3,5,191,132,
  └─ Trade Payables,828,1023,889,1522,1741,1654,2077,2266,3057,2891,2809,2572,
  └─ Advance from Customers,0,186,461,567,821,1260,672,480,312,638,244,,
  └─ Other liability items,448,504,721,1248,1635,1455,1338,1262,1413,1497,1876,1334,
Total Liabilities,5593,6276,8019,10575,14439,16733,18368,16341,15439,16640,19709,18908,
Fixed Assets,2193,1655,1967,2044,3031,2908,2730,1789,1529,1531,1427,1421,
  └─ Land,31,33,43,84,112,118,123,126,138,147,148,,
  └─ Building,0,0,1,6,6,6,65,65,69,91,97,,
  └─ Plant Machinery,1465,1858,2319,2690,3156,3394,3584,3658,3509,3607,3511,,
  └─ Ships Vessels,0,0,2,4,4,4,24,33,33,38,34,,
  └─ Equipments,6,9,11,14,46,78,112,131,129,142,139,,
  └─ Computers,6,8,9,13,17,22,27,29,17,20,26,,
  └─ Furniture n fittings,3,5,5,5,13,19,24,27,18,21,19,,
  └─ Vehicles,16,24,32,40,42,48,54,55,55,58,174,,
  └─ Intangible Assets,0,265,331,240,1019,976,784,6,6,6,6,73,
  └─ Other fixed assets,1005,5,8,7,197,197,104,116,82,118,127,,
  └─ Gross Block,2533,2206,2760,3104,4613,4862,4900,4246,4056,4247,4282,,
  └─ Accumulated Depreciation,340,552,793,1059,1582,1954,2171,2457,2528,2716,2854,,
CWIP,415,0,460,1623,2736,2840,3893,3385,2658,2832,3689,3362,
Investments,0,0,0,0,68,9,37,0,964,857,832,1557,
Other Assets,2985,4621,5592,6909,8604,10976,11709,11166,10288,11420,13761,12569,
  └─ Inventories,948,1580,1664,2026,2504,2645,3049,3439,3368,3480,3486,3441,
  └─ Trade receivables,1263,919,950,1155,1162,1158,1158,957,1389,1279,1412,1654,
    └─ Receivables over 6m,404,4,94,0,0,0,0,1288,1534,1349,1524,,242
    └─ Receivables under 6m,859,985,946,1287,1404,1435,1451,0,0,0,0,,760
    └─ Prov for Doubtful,0,-70,-90,-132,-242,-278,-292,-331,-145,-70,-112,,0
  └─ Cash Equivalents,267,116,163,295,521,789,809,583,426,736,1158,328,
  └─ Loans n Advances,20,166,413,548,716,931,1173,1036,690,863,967,2437,
  └─ Other asset items,488,1840,2402,2885,3701,5453,5520,5152,4415,5062,6738,4709,
Total Assets,5593,6276,8019,10575,14439,16733,18368,16341,15439,16640,19709,18908,
